Poll_ID,Jurisdiction Code,County_Name,Election_District_Precinct_Part,Poll_Place_ID,Poll_Name,Poll_Address1,City,State,ZIP,Legislative_Sub-District,Legislative_District,Congressional_District,Judicial_Circuit,Appellate_Circuit,Councilmanic_District,Commissioner_District,Board_Of_Education_District,Orphans'_Court_District,Election_District,Municipalities,Building_Type,College_Nearby,College_Name,Is_Early_Voting_Location
25580,17,Prince George's,006-001-1,37824,North Forestville Community Center,2311 Richie Road,Forestville,MD,20727,,25,04,07,04,006,,007,,06,,COMMUNITY CENTER,,,
25460,17,Prince George's,006-002-1,37048,THURGOOD MARSHALL MIDDLE SCHL - GYM,4909 BRINKLEY RD,Temple Hills,MD,20748,,26,04,07,04,008,,008,,06,,SCHOOL,,,
25594,17,Prince George's,006-003-1,37049,JOHN EAGER HOWARD ELEMENTARY SCHOOL,4400 SHELL ST,Capitol Heights,MD,20743,,24,04,07,04,007,,007,,06,,SCHOOL,,,
25581,17,Prince George's,006-004-1,37050,WILLIAM BEANES ELEMENTARY SCH,5108 DIANNA DR,Suitland,MD,20746,,25,04,07,04,007,,007,,06,,SCHOOL,,,
25582,17,Prince George's,006-005-1,37769,District Heights Elem Sch,2200 County Road,District Heights,MD,20747,,25,04,07,04,007,,007,,06,,SCHOOL,,,
25451,17,Prince George's,006-006-1,36541,SUITLAND HIGH SCHOOL,5200 SILVER HILL RD,Forestville,MD,20747,,24,04,07,04,007,,007,,06,,SCHOOL,,,
25596,17,Prince George's,006-007-1,36598,SKYLINE ELEMENTARY SCHOOL,6311 RANDOLPH RD,Suitland,MD,20746,,26,04,07,04,008,,007,,06,,SCHOOL,,,
25455,17,Prince George's,006-008-1,37052,GREEN VALLEY ACADEMY,2215 CHADWICK ST,Temple Hills,MD,20748,,26,04,07,04,007,,007,,06,,SCHOOL,,,
25461,17,Prince George's,006-009-1,37759,Benjamin Stoddert Middle Sch,2501 Olson Street,Temple Hills,MD,20748,,25,04,07,04,007,,007,,06,,SCHOOL,,,
25583,17,Prince George's,006-010-1,37764,James Madison Middle IB World School At Forestville High,7001 Beltz Drive,Forestville,MD,20747,,25,04,07,04,006,,007,,06,,SCHOOL,,,
25584,17,Prince George's,006-011-1,37820,E. Michael Roll Municipal Building,2000 Marbury Drive,District Heights,MD,20747,,25,04,07,04,007,,007,,06,,OTHER,,,
25452,17,Prince George's,006-012-1,36542,OVERLOOK ELEMENTARY SCHOOL,3298 CURTIS DR,Temple Hills,MD,20748,,24,04,07,04,007,,007,,06,,SCHOOL,,,
25462,17,Prince George's,006-013-1,37054,PGCPS BUILDING,4815 DALTON ST,Temple Hills,MD,20748,,26,04,07,04,008,,008,,06,,SCHOOL,,,
25463,17,Prince George's,006-014-1,37113,TEMPLE HILLS COMMUNITY CENTER,5300 TEMPLE HILL ROAD,Temple Hills,MD,20748,,26,04,07,04,008,,008,,06,,COMMUNITY CENTER,,,
25453,17,Prince George's,006-015-1,37055,EDGAR ALLAN POE ALT. ELEMENTARY SCHOOL,2001 SHADYSIDE AVE,Suitland,MD,20746,,24,04,07,04,007,,007,,06,,SCHOOL,,,
25585,17,Prince George's,006-016-1,37051,Spauldings Branch Library,5811 Old Silver Hill RD,District Heights,MD,20747,,25,04,07,04,007,,007,,06,,LIBRARY,,,
25456,17,Prince George's,006-017-1,36543,JESSIE B. MASON SCHOOL,2720 IVERSON ST,Temple Hills,MD,20748,,26,04,07,04,007,,007,,06,,SCHOOL,,,
25478,17,Prince George's,006-018-1,36551,Princeton Elementary School,6101 Baxter Drive,Suitland,MD,20746,,26,04,07,04,008,,007,,06,,SCHOOL,,,
25586,17,Prince George's,006-019-1,36594,CONCORD ELEMENTARY SCHOOL,2004 CONCORD LA,District Heights,MD,20747,,24,04,07,04,007,,006,,06,,SCHOOL,,,
25587,17,Prince George's,006-020-1,37777,John H Bayne Elem Sch,7010 Walker Mill Road,Capitol Heights,MD,20743,,25,04,07,04,006,,006,,06,,SCHOOL,,,
25454,17,Prince George's,006-021-1,37056,ST. BERNADINE CHURCH - SIENA HALL,2400 BROOKS DRIVE,Suitland,MD,20746,,24,04,07,04,007,,007,,06,,CHURCH,,,
25588,17,Prince George's,006-022-1,36595,ANDREW JACKSON ACADEMY,3500 REGENCY PKY,Forestville,MD,20747,,25,04,07,04,007,,007,,06,,SCHOOL,,,
25892,17,Prince George's,006-023-1,37784,North Forestville Elem Sch,2311 Ritchie Road,Forestville,MD,20747,,25,04,07,04,006,,007,,06,,SCHOOL,,,
26488,17,Prince George's,006-024-1,37759,Benjamin Stoddert Middle Sch,2501 Olson Street,Temple Hills,MD,20748,,25,04,07,04,007,,007,,06,,SCHOOL,,,
26535,17,Prince George's,006-025-1,37777,John H Bayne Elem Sch,7010 Walker Mill Road,Capitol Heights,MD,20743,,25,04,07,04,006,,007,,06,,SCHOOL,,,
26657,17,Prince George's,006-026-1,37241,Benjamin Stoddert Middle School,2501 Olson Stree,Temple Hills,MD,20748,,24,04,07,04,007,,007,,06,,COMMUNITY CENTER,,,
26658,17,Prince George's,006-027-1,37312,BENJAMIN D. FOULOIS CREATIVE AND PERFORMING ARTS,4601 BEAUFORD RD,Suitland,MD,20746,,25,04,07,04,007,,007,,06,,SCHOOL,,,
26659,17,Prince George's,006-028-1,36551,Princeton Elementary School,6101 Baxter Drive,Suitland,MD,20746,,26,04,07,04,008,,007,,06,,SCHOOL,,,
26706,17,Prince George's,006-029-1,37113,TEMPLE HILLS COMMUNITY CENTER,5300 TEMPLE HILL ROAD,Temple Hills,MD,20748,,25,04,07,04,007,,007,,06,,COMMUNITY CENTER,,,
26848,17,Prince George's,006-030-1,37759,Benjamin Stoddert Middle Sch,2501 Olson Street,Temple Hills,MD,20748,,26,04,07,04,007,,007,,06,,SCHOOL,,,
26849,17,Prince George's,006-031-1,37764,James Madison Middle IB World School At Forestville High,7001 Beltz Drive,Forestville,MD,20747,,25,05,07,04,006,,007,,06,,SCHOOL,,,
26850,17,Prince George's,006-032-1,37784,North Forestville Elem Sch,2311 Ritchie Road,Forestville,MD,20747,,25,05,07,04,006,,007,,06,,SCHOOL,,,
25552,17,Prince George's,007-001-1,36589,Holy Family Catholic Church,12010 Woodmore Road,Mitchellville,MD,20721,,23,05,07,04,006,,005,,07,,CHURCH,,,
25531,17,Prince George's,007-002-1,37057,BELAIR ANNEX,3021 BELAIR DR,Bowie,MD,20715,,23,05,07,04,004,,005,,07,,SCHOOL,,,
25532,17,Prince George's,007-003-1,36577,KENILWORTH ELEMENTARY SCHOOL,12520 KEMBRIDGE DR,Bowie,MD,20715,,23,05,07,04,004,,005,,07,,SCHOOL,,,
25533,17,Prince George's,007-004-1,37218,GRACE LUTHERAN CHURCH - HALL,2503 BELAIR DRIVE,Bowie,MD,20715,,23,05,07,04,004,,005,,07,,CHURCH,,,
25534,17,Prince George's,007-005-1,37796,Tulip Grove Elementary School,2909 Trainor Lane,Bowie,MD,20715,,23,05,07,04,004,,005,,07,,SCHOOL,,,
25535,17,Prince George's,007-006-1,37058,POINTER RIDGE ELEMENTARY SCHL,1110 PARKINGTON LA,Bowie,MD,20716,,23,05,07,04,004,,005,,07,,SCHOOL,,,
25536,17,Prince George's,007-007-1,37059,HEATHER HILLS ELEMENTARY SCHL,12605 HEMING LA,Bowie,MD,20716,,23,05,07,04,004,,005,,07,,SCHOOL,,,
25752,17,Prince George's,007-008-1,37060,C ELIZABETH REIG SPECIAL CTR,15542 PEACH WALKER DR,Bowie,MD,20716,,23,05,07,04,004,,005,,07,,SCHOOL,,,
25753,17,Prince George's,007-009-1,37061,TALL OAKS VOCATIONAL HIGH,2112 CHURCH RD,Bowie,MD,20716,,23,05,07,04,004,,005,,07,,SCHOOL,,,
25832,17,Prince George's,007-010-1,37062,ALL SAINTS LUTHERAN CHURCH,16510 MOUNT OAK ROAD,Bowie,MD,20716,,23,05,07,04,004,,005,,07,,CHURCH,,,
25833,17,Prince George's,007-011-1,37781,Largo Community Church,1701 Enterprise RD,Mitchellville,MD,20721,,23,05,07,04,006,,005,,07,,CHURCH,,,
25834,17,Prince George's,007-012-1,37771,First Baptist Church Of Glenarden,600 Watkins Park Drive,Upper Marlboro,MD,20774,,25,05,07,04,006,,006,,07,,CHURCH,,,
26316,17,Prince George's,007-013-1,37322,SAINT JOSEPH CATHOLIC CHURCH,2020 ST JOSEPH DRIVE,Largo,MD,20774,,24,05,07,04,006,,005,,07,,CHURCH,,,
26317,17,Prince George's,007-014-1,37063,VILLAGE BAPTIST CHURCH,1950 MITCHELLVILLE RD,Bowie,MD,20716,,23,05,07,04,004,,005,,07,,CHURCH,,,
26489,17,Prince George's,007-015-1,37767,Collington Station Rec Association,375 Johnsberg Lane,Bowie,MD,20721,,23,05,07,04,004,,005,,07,,OTHER,,,
26490,17,Prince George's,007-016-1,37242,NORTHVIEW ELEMENTARY SCHOOL - CAFE - A,3700 NORTHVIEW DR,Bowie,MD,20716,,23,05,07,04,004,,005,,07,,SCHOOL,,,
26491,17,Prince George's,007-017-1,37242,NORTHVIEW ELEMENTARY SCHOOL - CAFE - B,3700 NORTHVIEW DR,Bowie,MD,20716,,23,05,07,04,004,,005,,07,,SCHOOL,,,
26660,17,Prince George's,007-018-1,36589,Holy Family Catholic Church,12010 Woodmore Road,Mitchellville,MD,20721,,23,05,07,04,006,,005,,07,,CHURCH,,,
26661,17,Prince George's,007-019-1,37760,Benjamin Tasker Middle Sch,4901 Collington RD,Bowie,MD,20715,,23,05,07,04,004,,005,,07,,SCHOOL,,,
26662,17,Prince George's,007-020-1,37760,Benjamin Tasker Middle Sch,4901 Collington RD,Bowie,MD,20715,,23,05,07,04,004,,005,,07,,SCHOOL,,,
26663,17,Prince George's,007-021-1,37760,Benjamin Tasker Middle Sch,4901 Collington RD,Bowie,MD,20715,,23,05,07,04,004,,005,,07,,SCHOOL,,,
26664,17,Prince George's,007-022-1,37313,Reid Temple Ame Church,11400 Glenn Dale BLVD,Glenn Dale,MD,20769,,24,04,07,04,006,,005,,07,,CHURCH,,,
26707,17,Prince George's,007-023-1,37782,Largo/Kettering/Perrywood Comm Ctr,431 Watkins Park DR,Upper Marlboro,MD,20774,,23,05,07,04,006,,005,,07,,COMMUNITY CENTER,,,
26708,17,Prince George's,007-024-1,36589,Holy Family Catholic Church,12010 Woodmore Road,Mitchellville,MD,20721,,24,05,07,04,004,,005,,07,,CHURCH,,,
26851,17,Prince George's,007-025-1,37313,Reid Temple Ame Church,11400 Glenn Dale BLVD,Glenn Dale,MD,20769,,24,05,07,04,006,,005,,07,,CHURCH,,,
25479,17,Prince George's,008-001-1,36552,BADEN ELEMENTARY SCHOOL,13601 BADEN-WESTWOOD RD,Brandywine,MD,20613,27B,27,05,07,04,009,,009,,08,,SCHOOL,,,
25602,17,Prince George's,009-001-1,36600,Stephen Decatur Middle School,8200 Pinewood Drive,Clinton,MD,20735,,25,04,07,04,009,,009,,09,,SCHOOL,,,
25597,17,Prince George's,009-002-1,37064,JAMES RYDER RANDALL ELEMENTARY SCHOOL,5410 KIRBY RD,Clinton,MD,20735,,25,04,07,04,009,,008,,09,,SCHOOL,,,
25480,17,Prince George's,009-003-1,37065,F T EVANS ELEMENTARY SCHOOL - M.P. ROOM,6720 OLD ALEXANDER FERRY RD,Clinton,MD,20735,,25,05,07,04,008,,009,,09,,SCHOOL,,,
25603,17,Prince George's,009-004-1,36601,Surrattsville High School,6101 Garden Drive,Clinton,MD,20735,27A,27,04,07,04,009,,009,,09,,SCHOOL,,,
25604,17,Prince George's,009-005-1,36939,Isaac Gourdine Middle School,8700 Allentown Road,Fort Washington,MD,20744,,26,04,07,04,008,,008,,09,,SCHOOL,,,
25610,17,Prince George's,009-006-1,36604,CLINTON BAPTIST CHURCH,8701 WOODYARD RD,Clinton,MD,20735,,25,05,07,04,009,,009,,09,,CHURCH,,,
25605,17,Prince George's,009-007-1,37798,Waldon Woods Elem Sch,10301 Thrift Road,Clinton,MD,20735,27A,27,04,07,04,009,,009,,09,,SCHOOL,,,
25606,17,Prince George's,009-008-1,37825,Surrattsville High School - Gym,6101 Garden Drive,Clinton,MD,20735,27B,27,04,07,04,009,,009,,09,,SCHOOL,,,
25481,17,Prince George's,009-009-1,37066,MELWOOD ELEMENTARY SCHOOL,7100 WOODYARD ROAD,Upper Marlboro,MD,20772,,25,05,07,04,009,,009,,09,,SCHOOL,,,
25835,17,Prince George's,009-010-1,37766,Clinton Grove Elem Sch,9420 Temple Hill Road,Clinton,MD,20735,,25,04,07,04,009,,009,,09,,SCHOOL,,,
26183,17,Prince George's,009-011-1,37308,Excellence Christian School,9010 Frank Tippett RD,Upper Marlboro,MD,20772,,25,05,07,04,009,,009,,09,,SCHOOL,,,
26534,17,Prince George's,009-012-1,36939,Isaac Gourdine Middle School,8700 Allentown Road,Fort Washington,MD,20744,,26,04,07,04,008,,008,,09,,SCHOOL,,,
26665,17,Prince George's,009-013-1,37770,Elks Lodge No. 2332,7350 Temple Hill RD,Camp Springs,MD,20748,,26,04,07,04,008,,008,,09,,OTHER,,,
26666,17,Prince George's,009-014-1,37770,Elks Lodge No. 2332,7350 Temple Hill RD,Camp Springs,MD,20748,,26,05,07,04,008,,009,,09,,OTHER,,,
26709,17,Prince George's,009-015-1,37066,MELWOOD ELEMENTARY SCHOOL,7100 WOODYARD ROAD,Upper Marlboro,MD,20772,,25,05,07,04,008,,009,,09,,SCHOOL,,,
26852,17,Prince George's,009-016-1,36600,Stephen Decatur Middle School,8200 Pinewood Drive,Clinton,MD,20735,,26,04,07,04,009,,009,,09,,SCHOOL,,,
26853,17,Prince George's,009-017-1,36601,Surrattsville High School,6101 Garden Drive,Clinton,MD,20735,,25,04,07,04,009,,009,,09,,SCHOOL,,,
26854,17,Prince George's,009-018-1,37798,Waldon Woods Elem Sch,10301 Thrift Road,Clinton,MD,20735,27B,27,04,07,04,009,,009,,09,,SCHOOL,,,
26855,17,Prince George's,009-019-1,37766,Clinton Grove Elem Sch,9420 Temple Hill Road,Clinton,MD,20735,,25,05,07,04,009,,009,,09,,SCHOOL,,,
26856,17,Prince George's,009-020-1,37308,Excellence Christian School,9010 Frank Tippett RD,Upper Marlboro,MD,20772,27B,27,05,07,04,009,,009,,09,,SCHOOL,,,
25483,17,Prince George's,010-001-1,37067,DWIGHT D EISENHOWER MIDDLE SCHOOL,13725 BRIARWOOD DR,Laurel,MD,20708,,21,04,07,04,001,,001,,10,,SCHOOL,,,
25484,17,Prince George's,010-002-1,36554,LAUREL BOYS AND GIRLS CLUB,701 MONTGOMERY ST,Laurel,MD,20707,,21,04,07,04,001,,001,,10,,COMMUNITY CENTER,,,
25485,17,Prince George's,010-003-1,36555,LAUREL ELEMENTARY SCHOOL,516 MONTGOMERY ST,Laurel,MD,20707,,21,04,07,04,001,,001,,10,,SCHOOL,,,
25486,17,Prince George's,010-004-1,36556,LAUREL HIGH SCHOOL,8000 CHERRY LA,Laurel,MD,20707,,21,04,07,04,001,,001,,10,,SCHOOL,,,
25487,17,Prince George's,010-005-1,36557,BOND MILL ELEMENTARY SCHOOL,16001 SHERWOOD AVE,Laurel,MD,20707,,21,04,07,04,001,,001,,10,,SCHOOL,,,
25488,17,Prince George's,010-006-1,37068,JAMES H. HARRISON ELEMENT SCH,13200 LARCHDALE RD,Laurel,MD,20708,,23,04,07,04,001,,001,,10,,SCHOOL,,,
25489,17,Prince George's,010-007-1,37069,MONTPELIER ELEMENTARY SCHOOL,9200 MUIRKIRK RD,Laurel,MD,20708,,23,04,07,04,001,,001,,10,,SCHOOL,,,
25490,17,Prince George's,010-008-1,37070,DEERFIELD RUN ELEMENTARY SCHOOL - GYM,13000 LAUREL-BOWIE RD,Laurel,MD,20708,,23,04,07,04,001,,001,,10,,SCHOOL,,,
25491,17,Prince George's,010-009-1,36558,OAKLANDS ELEMENTARY SCHOOL,13710 LAUREL-BOWIE RD,Laurel,MD,20708,,21,04,07,04,001,,001,,10,,SCHOOL,,,
25496,17,Prince George's,010-010-1,37071,TABERNACLE OF LAUREL - GYM,11601 SOUTH LAUREL DR,Laurel,MD,20708,,23,04,07,04,001,,001,,10,,OTHER,,,
25836,17,Prince George's,010-011-1,37071,TABERNACLE OF LAUREL - CTR,11601 SOUTH LAUREL DR,Laurel,MD,20708,,23,04,07,04,001,,001,,10,,OTHER,,,
25837,17,Prince George's,010-012-1,36673,ROBERT J. DIPIETRO COMM. CTR,7901 CYPRESS ST,Laurel,MD,20707,,21,04,07,04,001,,001,,10,,COMMUNITY CENTER,,,
25838,17,Prince George's,010-013-1,37348,Laurel-Beltsville Senior Center,7120 Contee Road,Laurel,MD,20702,,21,04,07,04,001,,001,,10,,OTHER,,,EVC-6
26667,17,Prince George's,010-014-1,37070,DEERFIELD RUN ELEMENTARY SCHOOL - CAFETERIA,13000 LAUREL-BOWIE RD,Laurel,MD,20708,,23,04,07,04,001,,001,,10,,SCHOOL,,,
25482,17,Prince George's,011-001-1,36553,GWYNN PARK MIDDLE SCHOOL,8000 DYSON RD,Brandywine,MD,20613,27B,27,05,07,04,009,,009,,11,,SCHOOL,,,
25611,17,Prince George's,011-002-1,36605,Mattaponi Elementary School,11701 Duley Station Road,Upper Marlboro,MD,20772,27B,27,05,07,04,009,,009,,11,,SCHOOL,,,
26318,17,Prince George's,011-003-1,37072,Rosaryville Elementary School,9925 Rosaryville Road,Upper Marlboro,MD,20772,,23,05,07,04,009,,009,,11,,SCHOOL,,,
26492,17,Prince George's,011-004-1,37243,Brandywine Elementary School,14101 Brandywine Road,Brandywine,MD,20613,27A,27,05,07,04,009,,009,,11,,SCHOOL,,,
26668,17,Prince George's,011-005-1,37323,TANGLEWOOD SCHOOL,8333 WOODYARD ROAD,Clinton,MD,20735,,25,05,07,04,009,,009,,11,,SCHOOL,,,
26857,17,Prince George's,011-006-1,36605,Mattaponi Elementary School,11701 Duley Station Road,Upper Marlboro,MD,20772,,23,05,07,04,009,,009,,11,,SCHOOL,,,
26858,17,Prince George's,011-007-1,37072,Rosaryville Elementary School,9925 Rosaryville Road,Upper Marlboro,MD,20772,,25,05,07,04,009,,009,,11,,SCHOOL,,,
26859,17,Prince George's,011-008-1,37243,Brandywine Elementary School,14101 Brandywine Road,Brandywine,MD,20613,27B,27,05,07,04,009,,009,,11,,SCHOOL,,,
25464,17,Prince George's,012-001-1,37073,JOHN HANSON MONTESSORI SCHOOL,6360 OXON HILL RD,Oxon Hill,MD,20745,,26,04,07,04,008,,008,,12,,SCHOOL,,,
25465,17,Prince George's,012-002-1,37074,FOREST HEIGHTS ELEMENTARY SCH,200 TALBERT DR,Oxon Hill,MD,20745,,26,04,07,04,008,,008,,12,,SCHOOL,,,
25751,17,Prince George's,012-003-1,37774,Hillcrest Heights Elem Sch,4305 22nd PL,Temple Hills,MD,20748,,25,04,07,04,007,,008,,12,,SCHOOL,,,
25466,17,Prince George's,012-004-1,36546,VALLEY VIEW ELEMENTARY SCHOOL,5500 DANBY AVE,Oxon Hill,MD,20745,,26,04,07,04,008,,008,,12,,SCHOOL,,,
25471,17,Prince George's,012-005-1,37117,FORT FOOTE BAPTIST CHURCH,8310 FORT FOOTE RD,Fort Washington,MD,20744,,26,04,07,04,008,,008,,12,,SCHOOL,,,
25457,17,Prince George's,012-006-1,36544,POTOMAC HIGH SCHOOL - GYM,5211 BOYDELL AVE,Oxon Hill,MD,20745,,26,04,07,04,007,,008,,12,,SCHOOL,,,
25467,17,Prince George's,012-007-1,37075,SAMUEL CHASE ELEMENTARY SCHL,5700 FISHER RD,Temple Hills,MD,20748,,26,04,07,04,008,,008,,12,,SCHOOL,,,
25468,17,Prince George's,012-008-1,36547,APPLE GROVE ELEMENTARY SCHOOL,7400 BELLEFIELD AVE,Fort Washington,MD,20744,,26,04,07,04,008,,008,,12,,SCHOOL,,,
25458,17,Prince George's,012-009-1,36545,GLASSMANOR COMMUNITY CENTER - GYM,1100 MARCY AVE,Oxon Hill,MD,20745,,26,04,07,04,008,,008,,12,,COMMUNITY CENTER,,,
25472,17,Prince George's,012-010-1,36549,OXON HILL MIDDLE SCHOOL,9570 FORT FOOTE RD,Fort Washington,MD,20744,,26,04,07,04,008,,008,,12,,SCHOOL,,,
25469,17,Prince George's,012-011-1,36548,OXON HILL ELEMENTARY SCHOOL,7701 LIVINGSTON RD,Oxon Hill,MD,20745,,26,04,07,04,008,,008,,12,,SCHOOL,,,
25470,17,Prince George's,012-012-1,37785,Oxon Hill High School,6701 Leyte Drive,Oxon Hill,MD,20745,,26,04,07,04,008,,008,,12,,SCHOOL,,,
25459,17,Prince George's,012-013-1,37076,MAYA ANGELOU FRENCH IMMERSION,2000 CALLAWAY ST,Hillcrest Heights,MD,20748,,26,04,07,04,007,,008,,12,,SCHOOL,,,
25473,17,Prince George's,012-014-1,37077,INDIAN QUEEN ELEMENTARY SCHL,9551 FORT FOOTE RD,Fort Washington,MD,20744,,26,04,07,04,008,,008,,12,,SCHOOL,,,
25839,17,Prince George's,012-015-1,36674,CROSSLAND HIGH SCHOOL,6901 TEMPLE HILL ROAD,Temple Hills,MD,20748,,26,04,07,04,008,,008,,12,,SCHOOL,,,
26493,17,Prince George's,012-016-1,37244,J. FRANK DENT ELEMENTARY SCHOOL,2700 CORNING AVE,Fort Washington,MD,20744,,25,04,07,04,008,,008,,12,,SCHOOL,,,
26494,17,Prince George's,012-017-1,37245,ALLENWOOD ELEMENTARY SCHOOL,6300 HARLEY LA,Temple Hills,MD,20748,,26,04,07,04,008,,008,,12,,SCHOOL,,,
26710,17,Prince George's,012-018-1,37758,Barnaby Manor Elementary School,2411 Owens RD,Oxon Hill,MD,20745,,25,04,07,04,008,,008,,12,,SCHOOL,,,
26860,17,Prince George's,012-019-1,37786,Oxon Hill Middle School - Gym,9570 Fort Foote RD,Fort Washington,MD,20744,,26,04,07,04,008,,008,,12,,SCHOOL,,,
25565,17,Prince George's,013-001-1,37309,KENMOOR MIDDLE SCHOOL,2500 KENMOOR DR,Landover,MD,20785,,24,04,07,04,005,,006,,13,,SCHOOL,,,
25566,17,Prince George's,013-002-1,37310,COLUMBIA PK - KENTLAND COMM CTR,2411 PINEBROOK AVE,Landover,MD,20785,47A,47,04,07,04,005,,004,,13,,COMMUNITY CENTER,,,
25567,17,Prince George's,013-003-1,37078,J R COUSINS JR MUNICIPAL CTR,8600 GLENARDEN PKY,Glenarden,MD,20706,,24,04,07,04,005,,004,,13,,OTHER,,,
25589,17,Prince George's,013-004-1,36596,KETTERING ELEMENTARY SCHOOL,11000 LAYTON ST,Upper Marlboro,MD,20774,,25,05,07,04,006,,006,,13,,SCHOOL,,,
25574,17,Prince George's,013-005-1,37081,CHARLES HERBERT FLOWERS HIGH - M/P RM,10001 ARDWICK ARDMORE RD,Upper Marlboro,MD,20774,,24,05,07,04,005,,006,,13,,SCHOOL,,,
25590,17,Prince George's,013-006-1,36597,LARGO HIGH SCHOOL,505 LARGO RD,Upper Marlboro,MD,20774,,25,05,07,04,006,,006,,13,,SCHOOL,,,
25568,17,Prince George's,013-007-1,37799,William Paca Elem Sch - Mpr,7801 Sheriff RD,Landover,MD,20785,,24,04,07,04,005,,006,,13,,SCHOOL,,,
25569,17,Prince George's,013-008-1,37079,Excel Academy - M.P. ROOM,7910 Scott RD,Landover,MD,20785,,22,04,07,04,005,,004,,13,,SCHOOL,,,
25592,17,Prince George's,013-009-1,37756,Arrowhead Elem Sch - Gym,2300 Sansbury Road,Upper Marlboro,MD,20772,,25,05,07,04,006,,006,,13,,SCHOOL,,,
25591,17,Prince George's,013-010-1,37936,Thomas G. Pullen K-8 Creative & Performing Arts School,700 Brightseat Road,Landover,MD,20785,,25,05,07,04,006,,006,,13,,SCHOOL,,,
25840,17,Prince George's,013-011-1,36675,Kettering Middle School,65 Herrington Drive,Upper Marlboro,MD,20774,,25,05,07,04,006,,006,,13,,SCHOOL,,,
25841,17,Prince George's,013-012-1,37080,ERNEST EVERETT JUST MIDDL SCH,1300 CAMPUS WAY NORTH,Mitchellville,MD,20721,,24,05,07,04,006,,006,,13,,SCHOOL,,,
25842,17,Prince George's,013-013-1,37822,Kettering Middle School - Cafeteria,65 Herrington Drive,Upper Marlboro,MD,20772,,25,05,07,04,006,,006,,13,,SCHOOL,,,
25843,17,Prince George's,013-014-1,37765,Charles H. Flowers High Sch - Caf.,10001 Ardwick Ardmore RD,Upper Marlboro,MD,20774,,24,04,07,04,005,,004,,13,,SCHOOL,,,
25844,17,Prince George's,013-015-1,37779,Kingsford Elem Sch - Mpr,1401 Enterprise Road,Mitchellville,MD,20721,,24,04,07,04,005,,006,,13,,SCHOOL,,,
25845,17,Prince George's,013-016-1,37937,Judith P. Hoyer Montessori,929 Hill Road,Landover,MD,20785,,24,04,07,04,005,,006,,13,,SCHOOL,,,
25893,17,Prince George's,013-017-1,37083,COLUMBIA PK ELEMENTARY SCHOOL - GYM,1901 KENT VILLAGE DR,Landover,MD,20785,47A,47,04,07,04,005,,004,,13,,SCHOOL,,,
26669,17,Prince George's,013-018-1,37768,Columbia Park Elem Sch - Caf,1901 Kent Village DR,Landover,MD,20785,47A,47,04,07,04,005,,006,,13,,SCHOOL,,,
26670,17,Prince George's,013-019-1,37079,Excel Academy - M.P. ROOM,7910 Scott RD,Landover,MD,20785,47A,47,04,07,04,005,,004,,13,,SCHOOL,,,
26671,17,Prince George's,013-020-1,37314,FIRST BAPTIST CHURCH - MINISTRY CTR,3600 BRIGHTSEAT RD,Landover,MD,20785,,22,04,07,04,005,,004,,13,,CHURCH,,,
26672,17,Prince George's,013-021-1,37382,JAMES MCHENRY ELEM SCHOOL,8909 MCHENRY LN,Lanham,MD,20706,,22,04,07,04,005,,006,,13,,SCHOOL,,,
26673,17,Prince George's,013-022-1,37079,Excel Academy - M.P. ROOM,7910 Scott RD,Landover,MD,20785,47A,47,04,07,04,005,,004,,13,,SCHOOL,,,
26674,17,Prince George's,013-023-1,37780,Lake Arbor Elem Sch,10205 Lake Arbor Way,Mitchellville,MD,20721,,24,05,07,04,006,,006,,13,,SCHOOL,,,
26675,17,Prince George's,013-024-1,37315,LAKE ARBOR COMMUNITY CENTER,10100 LAKE ARBOR WAY,Mitchellville,MD,20721,,24,05,07,04,006,,006,,13,,COMMUNITY CENTER,,,
26676,17,Prince George's,013-025-1,37119,CEDAR HEIGHTS COMMUNITY CTR,1200 GLEN WILLOW DR,Capitol Heights,MD,20743,,24,04,07,04,005,,006,,13,,COMMUNITY CENTER,,,
26861,17,Prince George's,013-026-1,37799,William Paca Elem Sch - Mpr,7801 Sheriff RD,Landover,MD,20785,47A,47,04,07,04,005,,006,,13,,SCHOOL,,,
26862,17,Prince George's,013-027-1,37079,Excel Academy - M.P. ROOM,7910 Scott RD,Landover,MD,20785,,24,04,07,04,005,,004,,13,,SCHOOL,,,
26863,17,Prince George's,013-028-1,37079,Excel Academy - M.P. ROOM,7910 Scott RD,Landover,MD,20785,,24,04,07,04,005,,004,,13,,SCHOOL,,,
26864,17,Prince George's,013-029-1,37756,Arrowhead Elem Sch - Gym,2300 Sansbury Road,Upper Marlboro,MD,20772,,25,04,07,04,006,,006,,13,,SCHOOL,,,
26865,17,Prince George's,013-030-1,37936,Thomas G. Pullen K-8 Creative & Performing Arts School,700 Brightseat Road,Landover,MD,20785,,24,04,07,04,006,,006,,13,,SCHOOL,,,
26866,17,Prince George's,013-031-1,37936,Thomas G. Pullen K-8 Creative & Performing Arts School,700 Brightseat Road,Landover,MD,20785,,25,04,07,04,006,,006,,13,,SCHOOL,,,
26867,17,Prince George's,013-032-1,36675,Kettering Middle School,65 Herrington Drive,Upper Marlboro,MD,20774,,24,05,07,04,006,,006,,13,,SCHOOL,,,
