SUMLEV,GEOCODE,GEOID,NAME,BASENAME,FILEID,STUSAB,CHARITER,CIFSN,LOGRECNO,TOTAL_POP,POP_ONE_RACE,POP_WHITE,POP_BLACK,POP_NATIVE,POP_ASIAN,POP_PACIFIC,POP_OTHER_RACE,POP_TWO_MORE_RACES,POP_TWO_RACES,POP_WHITE_BLACK,POP_WHITE_NATIVE,POP_WHITE_ASIAN,POP_WHITE_PACIFIC,POP_WHITE_OTHER,POP_BLACK_NATIVE,POP_BLACK_ASIAN,POP_BLACK_PACIFIC,POP_BLACK_OTHER,POP_NATIVE_ASIAN,POP_NATIVE_PACIFIC,POP_NATIVE_OTHER,POP_ASIAN_PACIFIC,POP_ASIAN_OTHER,POP_PACIFIC_OTHER,POP_THREE_RACES
700,2401706-016,7000000US2401706-016,CHARLES PRECINCT 06-016,CHARLES PRECINCT 06-016,PLST,MD,0,1,25126,4173,3810,825,2576,34,193,1,181,363,318,89,19,40,2,75,37,11,0,39,0,0,1,0,5,0,40
700,2401706-017,7000000US2401706-017,CHARLES PRECINCT 06-017,CHARLES PRECINCT 06-017,PLST,MD,0,1,25127,2314,2185,576,1432,21,66,5,85,129,112,39,10,6,0,32,13,5,1,5,0,0,0,0,1,0,17
700,2401706-018,7000000US2401706-018,CHARLES PRECINCT 06-018,CHARLES PRECINCT 06-018,PLST,MD,0,1,25128,3893,3641,297,3004,18,250,0,72,252,232,54,6,19,1,64,27,15,0,43,1,0,1,1,0,0,18
700,2401706-019,7000000US2401706-019,CHARLES PRECINCT 06-019,CHARLES PRECINCT 06-019,PLST,MD,0,1,25129,3332,3052,961,1783,8,191,1,108,280,235,56,12,33,3,62,23,19,3,16,0,0,0,3,3,2,33
700,2401706-020,7000000US2401706-020,CHARLES PRECINCT 06-020,CHARLES PRECINCT 06-020,PLST,MD,0,1,25130,2057,1844,591,1102,19,89,4,39,213,174,40,20,18,0,42,9,13,0,29,0,0,0,2,1,0,34
700,2401706-021,7000000US2401706-021,CHARLES PRECINCT 06-021,CHARLES PRECINCT 06-021,PLST,MD,0,1,25131,2129,2012,438,1323,9,174,0,68,117,110,38,4,5,0,41,7,0,0,15,0,0,0,0,0,0,7
700,2401706-022,7000000US2401706-022,CHARLES PRECINCT 06-022,CHARLES PRECINCT 06-022,PLST,MD,0,1,25132,4331,3991,557,2924,24,111,4,371,340,294,85,10,11,1,57,46,32,0,51,1,0,0,0,0,0,46
700,2401707-001,7000000US2401707-001,CHARLES PRECINCT 07-001,CHARLES PRECINCT 07-001,PLST,MD,0,1,25133,2146,1949,1405,382,20,68,0,74,197,155,29,22,18,4,61,6,5,2,5,0,0,3,0,0,0,41
700,2401707-002,7000000US2401707-002,CHARLES PRECINCT 07-002,CHARLES PRECINCT 07-002,PLST,MD,0,1,25134,3881,3575,979,2368,47,100,0,81,306,267,76,27,18,5,60,54,13,2,11,0,0,0,0,1,0,37
700,2401707-003,7000000US2401707-003,CHARLES PRECINCT 07-003,CHARLES PRECINCT 07-003,PLST,MD,0,1,25135,4398,4026,1299,2219,85,146,4,273,372,314,104,45,13,6,76,34,11,2,22,0,0,1,0,0,0,47
700,2401707-004,7000000US2401707-004,CHARLES PRECINCT 07-004,CHARLES PRECINCT 07-004,PLST,MD,0,1,25136,4994,4627,914,3367,23,154,18,151,367,324,109,14,13,2,66,65,16,6,29,0,0,0,1,0,3,33
700,2401708-001,7000000US2401708-001,CHARLES PRECINCT 08-001,CHARLES PRECINCT 08-001,PLST,MD,0,1,25137,4764,4390,3030,1148,16,89,5,102,374,345,69,60,60,5,99,34,10,0,7,0,0,1,0,0,0,25
700,2401708-002,7000000US2401708-002,CHARLES PRECINCT 08-002,CHARLES PRECINCT 08-002,PLST,MD,0,1,25138,2659,2415,1195,996,37,56,7,124,244,226,37,63,16,0,47,30,11,6,10,4,0,1,0,0,1,16
700,2401708-003,7000000US2401708-003,CHARLES PRECINCT 08-003,CHARLES PRECINCT 08-003,PLST,MD,0,1,25139,2738,2544,991,1297,13,66,4,173,194,177,49,31,10,1,56,8,4,4,14,0,0,0,0,0,0,16
700,2401708-004,7000000US2401708-004,CHARLES PRECINCT 08-004,CHARLES PRECINCT 08-004,PLST,MD,0,1,25140,7871,7175,2088,4599,48,259,12,169,696,601,187,63,51,1,139,45,42,4,60,0,0,5,3,1,0,91
700,2401708-005,7000000US2401708-005,CHARLES PRECINCT 08-005,CHARLES PRECINCT 08-005,PLST,MD,0,1,25141,660,583,448,104,1,19,1,10,77,68,20,16,12,0,14,3,1,0,2,0,0,0,0,0,0,9
700,2401709-001,7000000US2401709-001,CHARLES PRECINCT 09-001,CHARLES PRECINCT 09-001,PLST,MD,0,1,25142,3218,2982,1565,1251,47,40,6,73,236,197,48,16,30,0,36,41,2,0,24,0,0,0,0,0,0,39
700,2401709-002,7000000US2401709-002,CHARLES PRECINCT 09-002,CHARLES PRECINCT 09-002,PLST,MD,0,1,25143,3396,3110,2272,718,19,53,0,48,286,248,70,47,32,2,66,16,2,0,8,2,0,3,0,0,0,37
700,2401710-001,7000000US2401710-001,CHARLES PRECINCT 10-001,CHARLES PRECINCT 10-001,PLST,MD,0,1,25144,3708,3428,1719,1560,37,62,2,48,280,256,37,77,33,0,51,23,6,0,20,2,0,0,7,0,0,23
700,24017ZZZZZZ,7000000US24017ZZZZZZ,Voting Districts Not Defined,Voting Districts Not Defined,PLST,MD,0,1,25145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700,2401901-001,7000000US2401901-001,DORCHESTER PRECINCT 01-001,DORCHESTER PRECINCT 01-001,PLST,MD,0,1,25146,1827,1736,1528,151,4,22,2,29,91,84,22,23,8,0,29,0,0,0,0,0,0,0,0,0,2,4
700,2401901-002,7000000US2401901-002,DORCHESTER PRECINCT 01-002,DORCHESTER PRECINCT 01-002,PLST,MD,0,1,25147,13,12,7,5,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
700,2401902-001,7000000US2401902-001,DORCHESTER PRECINCT 02-001,DORCHESTER PRECINCT 02-001,PLST,MD,0,1,25148,1678,1614,1471,86,5,5,0,47,64,62,20,20,6,1,11,3,0,0,0,1,0,0,0,0,0,0
700,2401902-002,7000000US2401902-002,DORCHESTER PRECINCT 02-002,DORCHESTER PRECINCT 02-002,PLST,MD,0,1,25149,333,294,156,129,1,0,0,8,39,37,12,11,1,0,9,2,0,0,0,0,0,0,0,0,2,1
700,2401902-003,7000000US2401902-003,DORCHESTER PRECINCT 02-003,DORCHESTER PRECINCT 02-003,PLST,MD,0,1,25150,148,144,130,9,0,0,0,5,4,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700,2401902-004,7000000US2401902-004,DORCHESTER PRECINCT 02-004,DORCHESTER PRECINCT 02-004,PLST,MD,0,1,25151,301,283,212,60,3,0,0,8,18,18,2,8,1,0,7,0,0,0,0,0,0,0,0,0,0,0
700,2401903-001,7000000US2401903-001,DORCHESTER PRECINCT 03-001,DORCHESTER PRECINCT 03-001,PLST,MD,0,1,25152,363,342,293,42,2,0,0,5,21,20,3,10,2,0,4,1,0,0,0,0,0,0,0,0,0,0
700,2401903-002,7000000US2401903-002,DORCHESTER PRECINCT 03-002,DORCHESTER PRECINCT 03-002,PLST,MD,0,1,25153,445,423,223,192,0,3,1,4,22,21,12,0,1,1,7,0,0,0,0,0,0,0,0,0,0,0
700,2401904-001,7000000US2401904-001,DORCHESTER PRECINCT 04-001,DORCHESTER PRECINCT 04-001,PLST,MD,0,1,25154,208,201,193,5,0,3,0,0,7,6,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1
700,2401905-001,7000000US2401905-001,DORCHESTER PRECINCT 05-001,DORCHESTER PRECINCT 05-001,PLST,MD,0,1,25155,263,251,233,11,2,5,0,0,12,12,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0
700,2401906-001,7000000US2401906-001,DORCHESTER PRECINCT 06-001,DORCHESTER PRECINCT 06-001,PLST,MD,0,1,25156,423,419,394,2,7,1,1,14,4,3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
700,2401907-001,7000000US2401907-001,DORCHESTER PRECINCT 07-001,DORCHESTER PRECINCT 07-001,PLST,MD,0,1,25157,1339,1234,886,235,8,18,0,87,105,98,17,21,4,0,50,0,0,2,2,0,0,0,0,2,0,3
700,2401907-002,7000000US2401907-002,DORCHESTER PRECINCT 07-002,DORCHESTER PRECINCT 07-002,PLST,MD,0,1,25158,5626,5253,1014,3957,30,25,3,224,373,346,166,21,14,0,100,23,1,0,11,0,0,4,0,5,1,26
700,2401907-003,7000000US2401907-003,DORCHESTER PRECINCT 07-003,DORCHESTER PRECINCT 07-003,PLST,MD,0,1,25159,697,654,602,21,4,11,0,16,43,42,9,20,0,0,11,1,0,0,0,0,0,1,0,0,0,1
700,2401907-004,7000000US2401907-004,DORCHESTER PRECINCT 07-004,DORCHESTER PRECINCT 07-004,PLST,MD,0,1,25160,938,915,431,444,1,13,0,26,23,19,7,3,1,0,7,1,0,0,0,0,0,0,0,0,0,4
700,2401907-005,7000000US2401907-005,DORCHESTER PRECINCT 07-005,DORCHESTER PRECINCT 07-005,PLST,MD,0,1,25161,307,295,104,185,0,0,0,6,12,11,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
700,2401907-006,7000000US2401907-006,DORCHESTER PRECINCT 07-006,DORCHESTER PRECINCT 07-006,PLST,MD,0,1,25162,3053,2826,2490,239,18,36,0,43,227,207,50,26,13,0,75,4,0,0,34,2,0,1,1,0,1,15
700,2401907-007,7000000US2401907-007,DORCHESTER PRECINCT 07-007,DORCHESTER PRECINCT 07-007,PLST,MD,0,1,25163,751,705,263,413,0,10,0,19,46,45,17,4,0,0,20,1,0,0,2,0,0,0,1,0,0,1
700,2401907-008,7000000US2401907-008,DORCHESTER PRECINCT 07-008,DORCHESTER PRECINCT 07-008,PLST,MD,0,1,25164,80,72,66,3,0,2,0,1,8,8,2,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0
700,2401907-009,7000000US2401907-009,DORCHESTER PRECINCT 07-009,DORCHESTER PRECINCT 07-009,PLST,MD,0,1,25165,1878,1754,890,654,6,78,1,125,124,112,57,17,5,1,27,1,0,0,2,0,0,0,0,1,1,7
700,2401907-010,7000000US2401907-010,DORCHESTER PRECINCT 07-010,DORCHESTER PRECINCT 07-010,PLST,MD,0,1,25166,364,353,126,210,0,13,0,4,11,10,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
700,2401907-011,7000000US2401907-011,DORCHESTER PRECINCT 07-011,DORCHESTER PRECINCT 07-011,PLST,MD,0,1,25167,57,52,39,10,0,0,0,3,5,4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1
700,2401908-001,7000000US2401908-001,DORCHESTER PRECINCT 08-001,DORCHESTER PRECINCT 08-001,PLST,MD,0,1,25168,807,790,776,12,0,1,0,1,17,14,1,7,0,0,6,0,0,0,0,0,0,0,0,0,0,3
700,2401909-001,7000000US2401909-001,DORCHESTER PRECINCT 09-001,DORCHESTER PRECINCT 09-001,PLST,MD,0,1,25169,637,605,563,31,3,6,0,2,32,29,2,3,1,1,16,1,0,0,0,3,0,1,0,0,1,3
700,2401910-001,7000000US2401910-001,DORCHESTER PRECINCT 10-001,DORCHESTER PRECINCT 10-001,PLST,MD,0,1,25170,272,264,253,4,3,1,0,3,8,7,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0
700,2401911-001,7000000US2401911-001,DORCHESTER PRECINCT 11-001,DORCHESTER PRECINCT 11-001,PLST,MD,0,1,25171,92,89,78,8,1,2,0,0,3,3,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
700,2401912-001,7000000US2401912-001,DORCHESTER PRECINCT 12-001,DORCHESTER PRECINCT 12-001,PLST,MD,0,1,25172,515,482,379,81,3,13,0,6,33,27,8,7,1,0,9,2,0,0,0,0,0,0,0,0,0,6
700,2401912-002,7000000US2401912-002,DORCHESTER PRECINCT 12-002,DORCHESTER PRECINCT 12-002,PLST,MD,0,1,25173,496,483,214,245,3,10,0,11,13,11,3,6,0,0,1,1,0,0,0,0,0,0,0,0,0,2
700,2401913-001,7000000US2401913-001,DORCHESTER PRECINCT 13-001,DORCHESTER PRECINCT 13-001,PLST,MD,0,1,25174,242,232,221,6,0,1,0,4,10,7,0,4,0,0,2,0,1,0,0,0,0,0,0,0,0,1
700,2401913-002,7000000US2401913-002,DORCHESTER PRECINCT 13-002,DORCHESTER PRECINCT 13-002,PLST,MD,0,1,25175,158,156,76,78,1,1,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700,2401914-001,7000000US2401914-001,DORCHESTER PRECINCT 14-001,DORCHESTER PRECINCT 14-001,PLST,MD,0,1,25176,1586,1527,1377,107,6,14,0,23,59,56,12,23,8,0,13,0,0,0,0,0,0,0,0,0,0,2
700,2401914-002,7000000US2401914-002,DORCHESTER PRECINCT 14-002,DORCHESTER PRECINCT 14-002,PLST,MD,0,1,25177,99,85,60,23,0,1,0,1,14,14,4,5,4,0,0,1,0,0,0,0,0,0,0,0,0,0
700,2401914-003,7000000US2401914-003,DORCHESTER PRECINCT 14-003,DORCHESTER PRECINCT 14-003,PLST,MD,0,1,25178,1075,1026,863,63,0,14,0,86,49,46,8,13,1,0,23,0,0,0,1,0,0,0,0,0,0,3
700,2401914-004,7000000US2401914-004,DORCHESTER PRECINCT 14-004,DORCHESTER PRECINCT 14-004,PLST,MD,0,1,25179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700,2401915-001,7000000US2401915-001,DORCHESTER PRECINCT 15-001,DORCHESTER PRECINCT 15-001,PLST,MD,0,1,25180,2487,2354,1956,316,4,16,0,62,133,121,56,27,4,0,28,0,0,0,3,1,0,0,0,0,2,10
700,2401915-002,7000000US2401915-002,DORCHESTER PRECINCT 15-002,DORCHESTER PRECINCT 15-002,PLST,MD,0,1,25181,159,147,124,20,1,0,0,2,12,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
700,2401915-003,7000000US2401915-003,DORCHESTER PRECINCT 15-003,DORCHESTER PRECINCT 15-003,PLST,MD,0,1,25182,1992,1851,754,1014,7,14,0,62,141,127,71,19,4,0,26,5,2,0,0,0,0,0,0,0,0,9
700,2401916-001,7000000US2401916-001,DORCHESTER PRECINCT 16-001,DORCHESTER PRECINCT 16-001,PLST,MD,0,1,25183,516,509,460,25,3,12,0,9,7,5,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,2
700,2401917-001,7000000US2401917-001,DORCHESTER PRECINCT 17-001,DORCHESTER PRECINCT 17-001,PLST,MD,0,1,25184,206,194,134,41,3,4,0,12,12,9,1,4,0,0,2,0,1,0,0,0,0,0,0,1,0,1
700,2401917-002,7000000US2401917-002,DORCHESTER PRECINCT 17-002,DORCHESTER PRECINCT 17-002,PLST,MD,0,1,25185,45,45,43,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700,2401918-001,7000000US2401918-001,DORCHESTER PRECINCT 18-001,DORCHESTER PRECINCT 18-001,PLST,MD,0,1,25186,55,51,46,1,3,0,1,0,4,4,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0
700,2402101-001,7000000US2402101-001,FREDERICK PRECINCT 01-001,FREDERICK PRECINCT 01-001,PLST,MD,0,1,25187,3951,3604,3152,234,13,121,2,82,347,326,53,40,65,2,153,2,2,0,3,0,0,3,0,2,1,20
700,2402101-002,7000000US2402101-002,FREDERICK PRECINCT 01-002,FREDERICK PRECINCT 01-002,PLST,MD,0,1,25188,7339,6419,3731,1520,33,569,7,559,920,872,159,57,94,7,433,12,37,1,50,1,0,19,0,1,1,40
700,2402101-003,7000000US2402101-003,FREDERICK PRECINCT 01-003,FREDERICK PRECINCT 01-003,PLST,MD,0,1,25189,2704,2476,2133,136,9,49,3,146,228,220,24,37,35,0,112,1,0,0,8,0,0,2,0,1,0,7
700,2402102-001,7000000US2402102-001,FREDERICK PRECINCT 02-001,FREDERICK PRECINCT 02-001,PLST,MD,0,1,25190,5207,4631,2622,1110,25,323,3,548,576,512,118,43,42,1,263,9,10,0,10,2,0,8,0,6,0,55
700,2402102-002,7000000US2402102-002,FREDERICK PRECINCT 02-002,FREDERICK PRECINCT 02-002,PLST,MD,0,1,25191,1978,1813,1340,315,7,45,0,106,165,151,26,24,22,1,62,4,1,0,4,0,0,5,1,1,0,12
700,2402102-003,7000000US2402102-003,FREDERICK PRECINCT 02-003,FREDERICK PRECINCT 02-003,PLST,MD,0,1,25192,4219,3809,3152,433,31,57,4,132,410,373,77,63,35,5,161,11,8,0,11,0,0,0,0,1,1,30
700,2402102-004,7000000US2402102-004,FREDERICK PRECINCT 02-004,FREDERICK PRECINCT 02-004,PLST,MD,0,1,25193,10105,8526,3215,1820,106,843,5,2537,1579,1503,199,96,45,4,1051,8,26,0,45,1,1,20,3,4,0,71
700,2402102-005,7000000US2402102-005,FREDERICK PRECINCT 02-005,FREDERICK PRECINCT 02-005,PLST,MD,0,1,25194,5976,5509,4493,568,32,169,20,227,467,435,84,56,60,0,185,10,4,2,18,3,0,9,2,2,0,17
700,2402102-006,7000000US2402102-006,FREDERICK PRECINCT 02-006,FREDERICK PRECINCT 02-006,PLST,MD,0,1,25195,3901,3468,2393,515,16,278,2,264,433,404,105,24,44,1,196,5,2,0,10,0,0,10,0,7,0,20
700,2402102-007,7000000US2402102-007,FREDERICK PRECINCT 02-007,FREDERICK PRECINCT 02-007,PLST,MD,0,1,25196,5370,4836,3588,743,22,179,3,301,534,486,95,47,78,0,236,5,6,0,13,0,0,1,4,0,1,39
700,2402102-008,7000000US2402102-008,FREDERICK PRECINCT 02-008,FREDERICK PRECINCT 02-008,PLST,MD,0,1,25197,8732,7632,3533,1666,81,670,1,1681,1100,1047,157,79,54,6,613,29,18,0,60,2,0,27,1,1,0,53
700,2402102-010,7000000US2402102-010,FREDERICK PRECINCT 02-010,FREDERICK PRECINCT 02-010,PLST,MD,0,1,25198,6397,5655,3635,1189,39,293,11,488,742,699,136,54,68,0,383,21,7,0,19,0,0,5,0,6,0,37
700,2402102-011,7000000US2402102-011,FREDERICK PRECINCT 02-011,FREDERICK PRECINCT 02-011,PLST,MD,0,1,25199,4695,4287,2729,991,30,187,8,342,408,370,108,38,32,1,154,12,5,1,16,2,0,0,1,0,0,32
700,2402102-013,7000000US2402102-013,FREDERICK PRECINCT 02-013,FREDERICK PRECINCT 02-013,PLST,MD,0,1,25200,6012,5340,2562,1615,56,413,8,686,672,639,143,36,38,1,350,12,8,0,22,1,0,11,2,10,5,32
700,2402102-014,7000000US2402102-014,FREDERICK PRECINCT 02-014,FREDERICK PRECINCT 02-014,PLST,MD,0,1,25201,3472,3056,1814,686,20,341,5,190,416,397,88,43,42,3,183,8,16,0,13,0,0,0,0,1,0,17
700,2402102-015,7000000US2402102-015,FREDERICK PRECINCT 02-015,FREDERICK PRECINCT 02-015,PLST,MD,0,1,25202,6077,5565,4209,880,8,268,2,198,512,473,107,64,67,0,193,2,3,2,20,0,0,6,0,7,2,37
700,2402102-016,7000000US2402102-016,FREDERICK PRECINCT 02-016,FREDERICK PRECINCT 02-016,PLST,MD,0,1,25203,4125,3677,1827,1088,51,294,5,412,448,429,107,44,19,3,223,0,9,1,15,3,0,2,0,3,0,18
700,2402102-017,7000000US2402102-017,FREDERICK PRECINCT 02-017,FREDERICK PRECINCT 02-017,PLST,MD,0,1,25204,5056,4295,1481,1520,60,250,3,981,761,718,116,49,20,0,469,9,6,0,22,1,0,17,2,7,0,33
700,2402102-018,7000000US2402102-018,FREDERICK PRECINCT 02-018,FREDERICK PRECINCT 02-018,PLST,MD,0,1,25205,2745,2438,1644,530,11,169,1,83,307,281,74,21,40,0,98,12,21,0,9,0,0,0,2,3,1,21
700,2402103-001,7000000US2402103-001,FREDERICK PRECINCT 03-001,FREDERICK PRECINCT 03-001,PLST,MD,0,1,25206,2811,2645,2549,37,5,32,1,21,166,159,26,35,19,7,66,3,0,0,2,0,0,0,1,0,0,5
700,2402103-002,7000000US2402103-002,FREDERICK PRECINCT 03-002,FREDERICK PRECINCT 03-002,PLST,MD,0,1,25207,4572,4238,3978,81,8,108,2,61,334,314,31,81,50,9,129,4,4,0,3,2,1,0,0,0,0,18
700,2402103-003,7000000US2402103-003,FREDERICK PRECINCT 03-003,FREDERICK PRECINCT 03-003,PLST,MD,0,1,25208,3211,2988,2657,134,14,122,0,61,223,195,22,28,43,5,86,1,0,0,2,1,0,1,0,6,0,26
700,2402104-001,7000000US2402104-001,FREDERICK PRECINCT 04-001,FREDERICK PRECINCT 04-001,PLST,MD,0,1,25209,1240,1196,1142,1,4,13,0,36,44,35,11,11,3,0,7,0,0,0,2,0,0,1,0,0,0,9
700,2402105-001,7000000US2402105-001,FREDERICK PRECINCT 05-001,FREDERICK PRECINCT 05-001,PLST,MD,0,1,25210,7415,7037,6223,568,23,119,23,81,378,363,90,95,48,9,82,16,3,3,2,3,0,7,3,2,0,11
700,2402106-001,7000000US2402106-001,FREDERICK PRECINCT 06-001,FREDERICK PRECINCT 06-001,PLST,MD,0,1,25211,2063,1974,1928,23,5,8,0,10,89,84,10,29,13,2,30,0,0,0,0,0,0,0,0,0,0,4
700,2402107-001,7000000US2402107-001,FREDERICK PRECINCT 07-001,FREDERICK PRECINCT 07-001,PLST,MD,0,1,25212,3098,2841,2341,184,7,238,2,69,257,245,41,15,38,1,126,4,2,0,9,0,0,3,4,2,0,11
700,2402107-002,7000000US2402107-002,FREDERICK PRECINCT 07-002,FREDERICK PRECINCT 07-002,PLST,MD,0,1,25213,7756,6826,3766,900,27,1812,5,316,930,869,95,59,227,3,439,12,5,0,16,0,0,7,2,4,0,51
700,2402107-003,7000000US2402107-003,FREDERICK PRECINCT 07-003,FREDERICK PRECINCT 07-003,PLST,MD,0,1,25214,3489,3199,2751,130,21,189,0,108,290,270,46,28,61,1,125,3,0,0,2,0,1,1,0,1,1,18
700,2402107-004,7000000US2402107-004,FREDERICK PRECINCT 07-004,FREDERICK PRECINCT 07-004,PLST,MD,0,1,25215,4225,3801,2608,328,15,738,1,111,424,380,40,43,72,1,191,0,16,0,13,0,0,0,2,2,0,42
700,2402107-005,7000000US2402107-005,FREDERICK PRECINCT 07-005,FREDERICK PRECINCT 07-005,PLST,MD,0,1,25216,154,143,121,1,1,15,0,5,11,11,0,0,7,0,0,1,0,0,3,0,0,0,0,0,0,0
700,2402107-006,7000000US2402107-006,FREDERICK PRECINCT 07-006,FREDERICK PRECINCT 07-006,PLST,MD,0,1,25217,8,6,4,1,0,1,0,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
700,2402107-007,7000000US2402107-007,FREDERICK PRECINCT 07-007,FREDERICK PRECINCT 07-007,PLST,MD,0,1,25218,1213,1074,740,108,6,187,0,33,139,123,19,13,20,1,58,1,6,0,4,0,0,0,0,1,0,14
700,2402108-001,7000000US2402108-001,FREDERICK PRECINCT 08-001,FREDERICK PRECINCT 08-001,PLST,MD,0,1,25219,2597,2409,2281,56,8,34,0,30,188,181,20,60,34,2,56,4,0,0,5,0,0,0,0,0,0,5
700,2402109-001,7000000US2402109-001,FREDERICK PRECINCT 09-001,FREDERICK PRECINCT 09-001,PLST,MD,0,1,25220,4370,4078,3700,124,11,180,2,61,292,280,25,48,62,1,131,3,4,0,3,1,0,2,0,0,0,12
700,2402109-002,7000000US2402109-002,FREDERICK PRECINCT 09-002,FREDERICK PRECINCT 09-002,PLST,MD,0,1,25221,6443,5892,4722,439,19,487,0,225,551,528,81,51,66,0,295,4,3,0,14,2,0,4,1,5,2,22
700,2402109-003,7000000US2402109-003,FREDERICK PRECINCT 09-003,FREDERICK PRECINCT 09-003,PLST,MD,0,1,25222,786,687,568,38,4,54,1,22,99,93,13,8,19,0,46,0,3,0,1,0,0,1,0,2,0,3
700,2402109-004,7000000US2402109-004,FREDERICK PRECINCT 09-004,FREDERICK PRECINCT 09-004,PLST,MD,0,1,25223,4645,4283,4006,72,11,117,1,76,362,343,50,61,66,2,154,1,1,0,0,0,0,3,0,5,0,19
700,2402109-005,7000000US2402109-005,FREDERICK PRECINCT 09-005,FREDERICK PRECINCT 09-005,PLST,MD,0,1,25224,1913,1782,1695,33,6,21,1,26,131,126,16,26,21,1,56,2,2,0,0,0,0,1,0,1,0,5
700,2402109-006,7000000US2402109-006,FREDERICK PRECINCT 09-006,FREDERICK PRECINCT 09-006,PLST,MD,0,1,25225,5114,4640,3732,367,21,385,1,134,474,445,94,55,78,7,192,5,2,0,5,1,0,0,2,4,0,18
700,2402109-007,7000000US2402109-007,FREDERICK PRECINCT 09-007,FREDERICK PRECINCT 09-007,PLST,MD,0,1,25226,6957,6275,5483,277,12,358,3,142,682,649,93,107,125,5,303,3,4,1,5,1,0,0,0,2,0,28
700,2402109-008,7000000US2402109-008,FREDERICK PRECINCT 09-008,FREDERICK PRECINCT 09-008,PLST,MD,0,1,25227,1677,1525,1300,102,6,54,0,63,152,148,31,17,14,2,79,0,0,1,0,2,0,0,2,0,0,3
700,2402109-009,7000000US2402109-009,FREDERICK PRECINCT 09-009,FREDERICK PRECINCT 09-009,PLST,MD,0,1,25228,2660,2408,1695,365,7,227,3,111,252,242,27,40,49,0,91,3,1,0,10,0,0,19,0,2,0,7
700,2402110-001,7000000US2402110-001,FREDERICK PRECINCT 10-001,FREDERICK PRECINCT 10-001,PLST,MD,0,1,25229,2407,2286,2186,48,1,11,3,37,121,108,15,43,18,0,29,0,0,0,2,0,0,0,0,1,0,12
700,2402111-001,7000000US2402111-001,FREDERICK PRECINCT 11-001,FREDERICK PRECINCT 11-001,PLST,MD,0,1,25230,3373,3159,2985,76,21,27,2,48,214,205,29,58,38,0,63,1,1,1,8,2,0,2,0,2,0,8
700,2402112-001,7000000US2402112-001,FREDERICK PRECINCT 12-001,FREDERICK PRECINCT 12-001,PLST,MD,0,1,25231,4628,4190,3538,442,12,102,0,96,438,404,70,95,39,0,188,2,3,0,7,0,0,0,0,0,0,32
700,2402112-002,7000000US2402112-002,FREDERICK PRECINCT 12-002,FREDERICK PRECINCT 12-002,PLST,MD,0,1,25232,6,3,3,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
700,2402113-001,7000000US2402113-001,FREDERICK PRECINCT 13-001,FREDERICK PRECINCT 13-001,PLST,MD,0,1,25233,6284,5658,5226,159,27,144,1,101,626,584,100,94,78,0,273,16,4,1,11,0,0,0,3,4,0,36
700,2402113-002,7000000US2402113-002,FREDERICK PRECINCT 13-002,FREDERICK PRECINCT 13-002,PLST,MD,0,1,25234,170,140,132,0,1,3,0,4,30,29,2,2,1,2,21,0,1,0,0,0,0,0,0,0,0,0
700,2402113-003,7000000US2402113-003,FREDERICK PRECINCT 13-003,FREDERICK PRECINCT 13-003,PLST,MD,0,1,25235,1017,918,778,74,1,35,0,30,99,85,17,18,13,0,33,2,0,0,2,0,0,0,0,0,0,12
700,2402114-001,7000000US2402114-001,FREDERICK PRECINCT 14-001,FREDERICK PRECINCT 14-001,PLST,MD,0,1,25236,4357,4081,3778,136,22,75,1,69,276,260,31,74,46,0,99,0,2,0,0,0,0,2,2,3,1,14
700,2402114-002,7000000US2402114-002,FREDERICK PRECINCT 14-002,FREDERICK PRECINCT 14-002,PLST,MD,0,1,25237,624,590,569,11,1,4,1,4,34,32,7,5,10,0,8,1,0,1,0,0,0,0,0,0,0,1
