RESIDENTIALZIP5,DEM,LIB,OIN,OTH,REP,UNA,GRN,OBAR,OFR,WCP,OCN,ORE,OCON,OTP,OBM,ORL,OLIR,OCS,OWO,OAM,OPOP,OAL,OPE,OAI,OSD,OSC,OPAT,OWH,OCO,OID,OCH,OAS,OAN,ONAS,ONL,OFCH,ONP,OTX,TOTAL,PCT_DEM,PCT_REP,PCT_UNA
21771,6718,139,40,120,11949,5997,25,6,0,28,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25025,26.84515485,47.74825175,23.96403596
21773,1150,19,4,11,2250,1045,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4486,25.63530985,50.15604102,23.29469461
21774,4890,97,12,56,4653,3700,20,0,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13437,36.3920518,34.62826524,27.53590831
21776,1100,33,17,18,2623,1053,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4854,22.66172229,54.03790688,21.6934487
21777,515,16,2,5,470,399,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1413,36.4472753,33.26256192,28.23779193
21778,147,3,2,2,497,172,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,826,17.79661017,60.16949153,20.82324455
21779,215,2,4,2,412,173,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,26.54320988,50.86419753,21.35802469
21780,212,7,0,2,674,222,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1123,18.87800534,60.01780944,19.76847729
21782,778,18,7,21,1670,668,10,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3174,24.51165721,52.61499685,21.04599874
21783,1560,56,5,45,3812,1543,5,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7034,22.17799261,54.19391527,21.93630935
21784,9314,204,83,161,14038,7485,44,3,0,19,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,31356,29.70404388,44.76974104,23.87102947
21787,2029,53,22,63,4461,1983,13,5,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8643,23.47564503,51.61402291,22.94342242
21788,2096,53,8,25,4590,2047,22,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8855,23.6702428,51.8351214,23.11688312
21790,49,1,0,2,70,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,33.56164384,47.94520548,16.43835616
21791,912,25,4,16,2230,848,7,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4046,22.54078102,55.11616411,20.95897182
21793,2830,56,8,30,3142,1978,18,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8066,35.08554426,38.95363253,24.52268783
21794,707,10,3,10,795,567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2092,33.79541109,38.00191205,27.10325048
21795,1961,59,18,47,3750,1540,8,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7389,26.53945053,50.75111652,20.84179185
21797,2122,32,18,40,3766,1771,10,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7766,27.32423384,48.49343291,22.80453258
21798,485,16,2,5,983,455,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1953,24.83358935,50.3328213,23.29749104
21801,9679,86,24,146,5752,3980,35,4,0,30,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19738,49.03738981,29.14175702,20.16415037
21804,10834,161,45,235,8732,5554,60,7,0,44,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25674,42.19833294,34.01106177,21.63278024
21811,6572,107,75,140,9211,4342,29,4,0,18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20499,32.06010049,44.93389921,21.18152105
21813,653,15,5,16,1256,471,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2423,26.95006191,51.83656624,19.43871234
21814,111,0,0,3,155,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325,34.15384615,47.69230769,17.23076923
21817,1157,20,9,25,1813,549,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3580,32.31843575,50.6424581,15.33519553
21821,215,2,1,2,377,124,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,723,29.73720609,52.14384509,17.15076072
21822,774,8,5,17,951,430,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2190,35.34246575,43.42465753,19.6347032
21824,53,0,0,1,50,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,42.74193548,40.32258065,16.12903226
21826,1676,15,11,27,1050,853,2,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3645,45.98079561,28.80658436,23.40192044
21829,91,0,2,2,212,74,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382,23.82198953,55.4973822,19.37172775
21830,928,10,11,27,1695,640,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3319,27.96022898,51.06959928,19.28291654
21835,110,0,0,0,136,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,37.93103448,46.89655172,15.17241379
21837,656,7,3,13,923,423,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2031,32.29935992,45.4455933,20.82717873
21838,367,7,0,6,677,190,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1250,29.36,54.16,15.2
21840,117,2,2,2,126,75,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326,35.88957055,38.65030675,23.00613497
21841,239,9,2,4,397,130,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,782,30.56265985,50.76726343,16.62404092
21842,2994,65,51,98,5069,2294,21,2,0,16,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10614,28.20802713,47.75767854,21.61296401
21843,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,50,50
21849,540,16,2,20,1238,528,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2350,22.9787234,52.68085106,22.46808511
21850,512,15,5,18,1142,472,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2169,23.60534809,52.65099124,21.76118027
21851,2167,27,2,34,2145,1034,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5416,40.01107829,39.60487445,19.0915805
21853,3016,27,3,39,1962,1050,13,2,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6123,49.25690021,32.04311612,17.14845664
21856,249,3,0,3,277,131,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,664,37.5,41.71686747,19.72891566
21861,121,5,1,3,349,95,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,575,21.04347826,60.69565217,16.52173913
21862,21,1,0,0,30,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,68,30.88235294,44.11764706,22.05882353
21863,1552,8,10,25,1509,611,2,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3720,41.72043011,40.56451613,16.42473118
21864,149,2,0,4,224,96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,476,31.30252101,47.05882353,20.16806723
21865,131,3,1,1,164,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363,36.08815427,45.17906336,17.3553719
21866,5,0,0,1,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,14.70588235,76.47058824,5.882352941
21867,87,0,0,2,83,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,39.90825688,38.0733945,20.64220183
21869,255,3,1,2,306,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674,37.83382789,45.40059347,15.87537092
21871,403,6,3,12,714,201,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1342,30.02980626,53.20417288,14.97764531
21872,182,7,2,7,286,104,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,594,30.63973064,48.14814815,17.50841751
21874,370,17,5,11,787,404,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1599,23.13946216,49.21826141,25.26579112
21875,1832,31,10,43,2126,1147,9,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5210,35.16314779,40.80614203,22.01535509
21901,3850,105,37,111,6088,3358,18,2,0,23,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13596,28.3171521,44.77787585,24.69844072
21902,96,0,0,0,19,30,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,65.30612245,12.92517007,20.40816327
21903,1408,30,8,37,1831,999,5,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4326,32.54738789,42.32547388,23.09292649
21904,1199,29,13,32,2605,1173,9,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5070,23.64891519,51.38067061,23.13609467
21911,1603,52,19,51,4560,1731,14,0,0,12,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8044,19.92789657,56.68821482,21.5191447
21912,245,9,6,5,426,196,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,891,27.49719416,47.81144781,21.99775533
21913,158,3,2,4,204,91,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463,34.12526998,44.06047516,19.65442765
21914,147,3,2,4,258,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,543,27.0718232,47.51381215,23.75690608
21915,678,14,8,17,1089,518,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2331,29.08622909,46.71814672,22.22222222
21916,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,90,10,0
21917,391,8,10,16,1103,428,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1958,19.96935649,56.33299285,21.85903984
21918,590,16,5,23,1793,718,8,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3157,18.68862844,56.79442509,22.74311055
21919,719,20,11,8,1174,557,2,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2497,28.79455346,47.0164197,22.30676812
21920,43,3,0,0,67,32,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,29.45205479,45.89041096,21.91780822
21921,10938,216,76,212,12692,8030,58,4,0,56,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,32287,33.87741196,39.30993898,24.87069099
21930,19,0,0,0,36,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,26.02739726,49.31506849,24.65753425
