PRECINCT_CODE,COUNTY_CODE,LOCATION_NAME,RA_ADDRESS1,RA_CITY,RA_STATE,RA_ZIP,CONGRESSIONAL_DISTRICT_CODE,SENATORIAL_DISTRICT_CODE,LEGISLATIVE_DISTRICT_CODE,JUDICIAL_DISTRICT_CODE,APPELLATE_DISTRICT_CODE,IS_POLLING_PLACE
7017,2,CROFTON MS,2301 DAVIDSONVILLE ROAD,GAMBRILLS,MD,21054,5,33,33B,5,5,1
7018,2,CARVER STAFF DEVELOPMENT CENTER,2671 CARVER ROAD,GAMBRILLS,MD,21054,5,21,21,5,5,1
7019,2,EDGEWATER LIBRARY,25 STEPNEYS LANE,EDGEWATER,MD,21037,5,30,30B,5,5,1
7020,2,CROFTON MEADOWS ES,2020 TILGHMAN DRIVE,CROFTON,MD,21114,5,33,33B,5,5,1
7021,2,SOUTHERN MS,5235 SOLOMONS ISLAND ROAD,LOTHIAN,MD,20711,5,30,30B,5,5,1
7022,2,CENTRAL ES,130 STEPNEYS LANE,EDGEWATER,MD,21037,5,33,33B,5,5,1
7023,2,SOUTH RIVER HS,201 CENTRAL AVENUE EAST,EDGEWATER,MD,21037,5,30,30B,5,5,1
7024,2,CROFTON MEADOWS ES,2020 TILGHMAN DRIVE,CROFTON,MD,21114,5,21,21,5,5,1
7025,2,SHADY SIDE ES,4859 ATWELL ROAD,SHADY SIDE,MD,20764,5,30,30B,5,5,1
10001,3,SCHOOL #16 JOHNSTON SQ ELEM,1101 VALLEY ST,BALTIMORE,MD,21202,7,45,45,8,6,1
10002,3,NEW WATERS TOWER APARTMENTS,1400 E MADISON ST,BALTIMORE,MD,21205,7,45,45,8,6,1
10003,3,LATROBE HOMES COMMUNITY CENTER,900 E MADISON ST,BALTIMORE,MD,21202,7,46,46,8,6,1
10004,3,SCHOOL #16 JOHNSTON SQ ELEM,1101 VALLEY ST,BALTIMORE,MD,21202,7,45,45,8,6,1
1001,3,SCHOOL #47 HAMPSTEAD HILL ACAD,500 S LINWOOD AVE,BALTIMORE,MD,21224,7,46,46,8,6,1
1002,3,ENGINE HOUSE #5,2120 EASTERN AVE,BALTIMORE,MD,21231,7,46,46,8,6,1
1003,3,SCHOOL #47 HAMPSTEAD HILL ACAD,500 S LINWOOD AVE,BALTIMORE,MD,21224,7,46,46,8,6,1
1004,3,ENOCH PRATT FREE LIBRARY CANTON BRANCH,1030 S ELLWOOD AVE,BALTIMORE,MD,21224,7,46,46,8,6,1
1005,3,HATTON SENIOR CITIZEN CTR,2825 FAIT  AVE,BALTIMORE,MD,21224,7,46,46,8,6,1
11001,3,CHASE HOUSE,1027 CATHEDRAL ST,BALTIMORE,MD,21201,7,40,40,8,6,1
11002,3,CHASE HOUSE,1027 CATHEDRAL ST,BALTIMORE,MD,21201,7,40,40,8,6,1
11003,3,BROWN MEMORIAL CHURCH,1316 PARK AVENUE,BALTIMORE,MD,21217,7,40,40,8,6,1
11004,3,SCHOOL #122 SAMUEL COLERIDGE-TAYLOR ELEM,507 W PRESTON ST - ENTER ON DRUID HILL AVE,BALTIMORE,MD,21201,7,40,40,8,6,1
11005,3,CHASE HOUSE,1027 CATHEDRAL ST,BALTIMORE,MD,21201,7,40,40,8,6,1
11006,3,ENOCH PRATT FREE LIBRARY CENTRAL BRANCH,400 CATHEDRAL ST,BALTIMORE,MD,21201,7,46,46,8,6,1
11007,3,WAXTER CENTER,1000 CATHEDRAL ST,BALTIMORE,MD,21201,7,46,46,8,6,1
11008,3,CHASE HOUSE,1027 CATHEDRAL ST,BALTIMORE,MD,21201,7,45,45,8,6,1
12001,3,1ST ENGLISH LUTHERAN CHURCH,3807 N CHARLES ST,BALTIMORE,MD,21218,7,43,43A,8,6,1
12002,3,1ST ENGLISH LUTHERAN CHURCH,3807 N CHARLES ST,BALTIMORE,MD,21218,7,43,43A,8,6,1
12003,3,THE GREENMOUNT SCHOOL,501 W 30TH ST,BALTIMORE,MD,21211,7,43,43A,8,6,1
12004,3,ENOCH PRATT FREE LIBRARY WAVERLY BRANCH,400 E 33RD ST,BALTIMORE,MD,21218,7,43,43A,8,6,1
12005,3,ENOCH PRATT FREE LIBRARY WAVERLY BRANCH,400 E 33RD ST,BALTIMORE,MD,21218,7,43,43A,8,6,1
12006,3,SCHOOL #54 BARCLAY ELEM,2900 BARCLAY ST,BALTIMORE,MD,21218,7,43,43A,8,6,1
12007,3,SCHOOL #54 BARCLAY ELEM,2900 BARCLAY ST,BALTIMORE,MD,21218,7,43,43A,8,6,1
12008,3,SCHOOL #53 BRENT ELEM,100 E 26TH ST,BALTIMORE,MD,21218,7,43,43A,8,6,1
12009,3,WYMAN HOUSE,123 W 29TH ST,BALTIMORE,MD,21218,7,40,40,8,6,1
12010,3,SCHOOL #53 BRENT ELEM,100 E 26TH ST,BALTIMORE,MD,21218,7,43,43A,8,6,1
12011,3,SCHOOL #39 DALLAS F. NICHOLAS SR ELEM,201 E 21ST ST,BALTIMORE,MD,21218,7,40,40,8,6,1
12012,3,BALTO MONTESSORI PUBLIC CHARTER SCH 336,1600 GUILFORD AVE,BALTIMORE,MD,21202,7,45,45,8,6,1
13001,3,KESWICK MULTICARE CTR,700 W 40TH ST,BALTIMORE,MD,21211,2,41,41,8,6,1
13002,3,ENGINE HOUSE #21,3724 ROLAND AVE,BALTIMORE,MD,21211,2,40,40,8,6,1
13003,3,ROOSEVELT RECREATION CENTER,1221 W 36TH STREET,BALTIMORE,MD,21211,7,40,40,8,6,1
13004,3,SCHOOL #249 MEDFIELD HEIGHTS ELEM,4300 BUCHANAN AVE,BALTIMORE,MD,21211,2,40,40,8,6,1
13005,3,SHILOH UNITED CHURCH APOSTOLIC,2000 DRUID PARK DRIVE,BALTIMORE,MD,21211,7,40,40,8,6,1
13006,3,ENGINE HOUSE #52,3525 WOODBROOK AVE,BALTIMORE,MD,21217,7,40,40,8,6,1
13007,3,SCHOOL #450 FREDERICK DOUGLAS,2301 GWYNNS FALLS PKWY,BALTIMORE,MD,21217,7,40,40,8,6,1
13008,3,BETH AM IN TOWN SYNAGOGUE,2501 EUTAW PL,BALTIMORE,MD,21217,7,40,40,8,6,1
13009,3,LAKEVIEW TOWERS,727 DRUID PARK LAKE DRIVE,BALTIMORE,MD,21217,7,40,40,8,6,1
13010,3,SCHOOL #61 DOROTHY HEIGHT ELEM,2011 LINDEN AVENUE,BALTIMORE,MD,21217,7,40,40,8,6,1
13011,3,SCHOOL #55 HAMPDEN ELEM,3608 CHESTNUT AVE,BALTIMORE,MD,21211,7,40,40,8,6,1
13012,3,SCHOOL #55 HAMPDEN ELEM,3608 CHESTNUT AVE,BALTIMORE,MD,21211,2,40,40,8,6,1
14001,3,MT ROYAL RECREATION CTR,120 W MOSHER ST,BALTIMORE,MD,21217,7,40,40,8,6,1
14002,3,MT ROYAL RECREATION CTR,120 W MOSHER ST,BALTIMORE,MD,21217,7,40,40,8,6,1
14003,3,ENGINE HOUSE #13,405 MCMECHEN ST,BALTIMORE,MD,21217,7,40,40,8,6,1
14004,3,SCHOOL #11 EUTAW-MARSHBURN ELEM,1624 EUTAW PL,BALTIMORE,MD,21217,7,40,40,8,6,1
14005,3,ENOCH PRATT FREE LIBRARY PENNSYLVANIA AVE BRANCH,1531 W NORTH AVE,BALTIMORE,MD,21217,7,40,40,8,6,1
15001,3,SCHOOL #251 CALLAWAY ELEM,3701 FERNHILL AVE,BALTIMORE,MD,21215,7,41,41,8,6,1
15002,3,SCHOOL #406 FOREST PARK SENIOR  HIGH,3701 ELDORADO AVE (ENTER ON BELLE AVE),BALTIMORE,MD,21207,7,41,41,8,6,1
15003,3,SCHOOL #251 CALLAWAY ELEM,3701 FERNHILL AVE,BALTIMORE,MD,21215,7,41,41,8,6,1
15004,3,SCHOOL #58  DR NATHAN A PITTS-ASHBURTON ELEM/MID,3935 HILTON RD,BALTIMORE,MD,21215,7,40,40,8,6,1
15005,3,SCHOOL #58  DR NATHAN A PITTS-ASHBURTON ELEM/MID,3935 HILTON RD,BALTIMORE,MD,21215,7,40,40,8,6,1
15006,3,SCHOOL #60 GWYNNS FALLS ELEM,2700 GWYNNS FALLS PKWY,BALTIMORE,MD,21216,7,40,40,8,6,1
15007,3,SCHOOL #21 HILTON ELEM,3301 CARLISLE AVE,BALTIMORE,MD,21216,7,41,41,8,6,1
15008,3,LIBERTY GRACE CHURCH OF GOD,3400 COPLEY RD,BALTIMORE,MD,21215,7,41,41,8,6,1
15009,3,SCHOOL #64 LIBERTY ELEM,3901 MAINE AVE,BALTIMORE,MD,21207,7,41,41,8,6,1
15010,3,SCHOOL #87 WINDSOR HILL ELEM,4001 ALTO RD,BALTIMORE,MD,21216,7,41,41,8,6,1
15011,3,SCHOOL #67  EDGEWOOD ELEM,1900 EDGEWOOD ST,BALTIMORE,MD,21216,7,41,41,8,6,1
15012,3,ENOCH PRATT FREE LIBRARY WALBROOK BRANCH,3203 W NORTH AVE,BALTIMORE,MD,21216,7,40,40,8,6,1
15013,3,ENOCH PRATT FREE LIBRARY WALBROOK BRANCH,3203 W NORTH AVE,BALTIMORE,MD,21216,7,40,40,8,6,1
15014,3,SCHOOL #60 GWYNNS FALLS ELEM,2700 GWYNNS FALLS PKWY,BALTIMORE,MD,21216,7,40,40,8,6,1
15015,3,SCHOOL #454 CARVER VOC-TECH HIGH,2201 PRESSTMAN ST,BALTIMORE,MD,21216,7,40,40,8,6,1
15016,3,SCHOOL #454 CARVER VOC-TECH HIGH,2201 PRESSTMAN ST,BALTIMORE,MD,21216,7,40,40,8,6,1
15017,3,SCHOOL #29 MATTHEW HENSON ELEM,1600 N PAYSON ST,BALTIMORE,MD,21217,7,40,40,8,6,1
15018,3,HARLEM RECREATION CENTER,700 N CALHOUN ST,BALTIMORE,MD,21217,7,40,40,8,6,1
15019,3,SCHOOL #28 SANDTOWN-WINCHESTER ACHIEVEMENT ACAD,701 GOLD ST,BALTIMORE,MD,21217,7,40,40,8,6,1
15020,3,SCHOOL #450 FREDERICK DOUGLAS,2301 GWYNNS FALLS PKWY,BALTIMORE,MD,21217,7,40,40,8,6,1
15021,3,ENGINE HOUSE #52,3525 WOODBROOK AVE,BALTIMORE,MD,21217,7,40,40,8,6,1
15022,3,MONTE VERDE APARTMENTS,2503 VIOLET AVE,BALTIMORE,MD,21215,7,40,40,8,6,1
15023,3,MONTE VERDE APARTMENTS,2503 VIOLET AVE,BALTIMORE,MD,21215,7,40,40,8,6,1
15024,3,CREATIVE CITY PUBLIC CHARTER SCH #384,2810 SHIRLEY AVENUE,BALTIMORE,MD,21215,7,40,40,8,6,1
15025,3,CREATIVE CITY PUBLIC CHARTER SCH #384,2810 SHIRLEY AVENUE,BALTIMORE,MD,21215,7,40,40,8,6,1
16001,3,HARLEM PARK RECREATION CENTER,700 N CALHOUN STREET,BALTIMORE,MD,21217,7,40,40,8,6,1
16002,3,HARLEM PARK RECREATION CENTER,700 N CALHOUN STREET,BALTIMORE,MD,21217,7,40,40,8,6,1
16003,3,HARLEM PARK RECREATION CENTER,700 N CALHOUN STREET,BALTIMORE,MD,21217,7,40,40,8,6,1
16004,3,HARLEM PARK RECREATION CENTER,700 N CALHOUN STREET,BALTIMORE,MD,21217,7,40,40,8,6,1
16005,3,HARLEM RECREATION CENTER,700 N CALHOUN ST,BALTIMORE,MD,21217,7,40,40,8,6,1
16006,3,KATHERINE JOHNSON GLOBAL ACADEMY,1101 BRADDISH AVE,BALTIMORE,MD,21216,7,40,40,8,6,1
16007,3,KATHERINE JOHNSON GLOBAL ACADEMY,1101 BRADDISH AVE,BALTIMORE,MD,21216,7,40,40,8,6,1
16008,3,KATHERINE JOHNSON GLOBAL ACADEMY,1101 BRADDISH AVE,BALTIMORE,MD,21216,7,40,40,8,6,1
16009,3,SCHOOL #145 HAMILTON ELEM 16009,800 POPLAR GROVE ST,BALTIMORE,MD,21216,7,40,40,8,6,1
16010,3,KATHERINE JOHNSON GLOBAL ACADEMY,1101 BRADDISH AVE,BALTIMORE,MD,21216,7,40,40,8,6,1
16011,3,SCHOOL #63 ROSEMONT ELEM,2777 PRESSTMAN ST,BALTIMORE,MD,21216,7,40,40,8,6,1
16012,3,SCHOOL #217 BELMONT ELEM,1406 N ELLAMONT ST,BALTIMORE,MD,21216,7,40,40,8,6,1
16013,3,ST BERNARDINES CHURCH HALL,614 MT HOLLY ST,BALTIMORE,MD,21229,7,41,41,8,6,1
16014,3,SCHOOL #88 WILDWOOD ELEM/MIDDLE,621 WILDWOOD PKWY,BALTIMORE,MD,21229,7,41,41,8,6,1
17001,3,SCHOOL #122 SAMUEL COLERIDGE-TAYLOR ELEM,507 W PRESTON ST - ENTER ON DRUID HILL AVE,BALTIMORE,MD,21201,7,40,40,8,6,1
17002,3,SCHOOL #122 SAMUEL COLERIDGE-TAYLOR ELEM,507 W PRESTON ST - ENTER ON DRUID HILL AVE,BALTIMORE,MD,21201,7,40,40,8,6,1
18001,3,SCHOOL #178 FRANCIS M. WOOD ALTERNATIVE HIGH,1001 W SARATOGA ST,BALTIMORE,MD,21223,7,40,40,8,6,1
18002,3,SCHOOL #10 MCHENRY ELEM,31 S SCHROEDER ST,BALTIMORE,MD,21223,7,40,40,8,6,1
19001,3,SCHOOL #95 FRANKLIN SQ ELEM,1400 W LEXINGTON ST,BALTIMORE,MD,21223,7,40,40,8,6,1
19002,3,SCHOOL #4 STEUART HILL ACADEMIC ACADEMY,30 S GILMOR ST,BALTIMORE,MD,21223,7,40,40,8,6,1
19003,3,SCHOOL #4 STEUART HILL ACADEMIC ACADEMY,30 S GILMOR ST,BALTIMORE,MD,21223,7,40,40,8,6,1
20001,3,SCHOOL #150  MARY ANN WINTERLING ELEM,220 N BENTALOU ST,BALTIMORE,MD,21223,7,40,40,8,6,1
20002,3,SCHOOL #4 STEUART HILL ACADEMIC ACADEMY,30 S GILMOR ST,BALTIMORE,MD,21223,7,40,40,8,6,1
20003,3,SCHOOL #260 FREDERICK ELEM,2501 FREDERICK AVENUE,BALTIMORE,MD,21223,7,40,40,8,6,1
20004,3,SCHOOL #145 HAMILTON ELEM 20004,800 POPLAR GROVE ST,BALTIMORE,MD,21216,7,40,40,8,6,1
20005,3,HILTON REC CTR,2950 PHELPS LN,BALTIMORE,MD,21229,7,40,40,8,6,1
20006,3,MARY E RODMAN REC CTR,3600 W MULBERRY ST,BALTIMORE,MD,21229,7,41,41,8,6,1
20007,3,HILTON RECREATION CENTER,NULL,NULL,NULL,NULL,7,41,41,8,6,1
20008,3,HILTON RECREATION CENTER,NULL,NULL,NULL,NULL,7,41,41,8,6,1
20009,3,SCHOOL #260 FREDERICK ELEM,2501 FREDERICK AVENUE,BALTIMORE,MD,21223,7,40,40,8,6,1
2001,3,SCHOOL #23 WOLFE STREET ACAD,245 S WOLFE ST,BALTIMORE,MD,21231,7,46,46,8,6,1
20010,3,SCHOOL #260 FREDERICK ELEM,2501 FREDERICK AVENUE,BALTIMORE,MD,21223,7,40,40,8,6,1
20011,3,SAMUEL F B MORSE,424 S PULASKI ST,BALTIMORE,MD,21223,7,40,40,8,6,1
2002,3,SCHOOL #23 WOLFE STREET ACAD,245 S WOLFE ST,BALTIMORE,MD,21231,7,46,46,8,6,1
2003,3,LEMKO HOUSE,603 S ANN ST,BALTIMORE,MD,21231,7,46,46,8,6,1
21001,3,SCHOOL #22 GEORGE WASHINGTON ELEM,800 SCOTT ST,BALTIMORE,MD,21230,7,46,46,8,6,1
21002,3,SCHOOL #22 GEORGE WASHINGTON ELEM,800 SCOTT ST,BALTIMORE,MD,21230,7,40,40,8,6,1
21003,3,SCHOOL #34 CHARLES CARROLL ELEM,1327 WASHINGTON BLVD,BALTIMORE,MD,21230,7,40,40,8,6,1
21004,3,SCHOOL #22 GEORGE WASHINGTON ELEM,800 SCOTT ST,BALTIMORE,MD,21230,7,46,46,8,6,1
22001,3,CHRIST CHURCH HARBOR APTS. INC.,600 LIGHT STREET,BALTIMORE,MD,21230,7,46,46,8,6,1
22002,3,ENGINE HOUSE #2,800 LIGHT ST,BALTIMORE,MD,21230,7,46,46,8,6,1
23001,3,SOUTH BALTIMORE LEARNING CTR,28 E OSTEND ST-ENTRANCE PATAPSCO ST,BALTIMORE,MD,21230,7,46,46,8,6,1
23002,3,SOLO GIBBS REC CTR,1044 LEADENHALL ST AT CROSS ST,BALTIMORE,MD,21230,7,46,46,8,6,1
23003,3,ELLA BAILEY REC CTR,100 E HEATH ST,BALTIMORE,MD,21230,7,46,46,8,6,1
24001,3,SCHOOL #45 FEDERAL HILL PREP ACAD,1040 WILLIAM ST,BALTIMORE,MD,21230,7,46,46,8,6,1
24002,3,SCHOOL #416 DIGITAL HARBOR HIGH,1100 COVINGTON ST,BALTIMORE,MD,21230,7,46,46,8,6,1
24003,3,SCHOOL #416 DIGITAL HARBOR HIGH,1100 COVINGTON ST,BALTIMORE,MD,21230,7,46,46,8,6,1
24004,3,ELLA BAILEY REC CTR,100 E HEATH ST,BALTIMORE,MD,21230,7,46,46,8,6,1
24005,3,SCHOOL #76 F SCOTT KEY ELEM,1425 E FORT AVE,BALTIMORE,MD,21230,7,46,46,8,6,1
25001,3,SCHOOL #246 BEECHFIELD ELEM,301 S BEECHFIELD AVE,BALTIMORE,MD,21229,7,41,41,8,6,1
25002,3,SCHOOL #246 BEECHFIELD ELEM,301 S BEECHFIELD AVE,BALTIMORE,MD,21229,7,41,41,8,6,1
25003,3,SCHOOL #226 VIOLETVILLE ELEM/MID,1207 PINE HGTS AVE,BALTIMORE,MD,21229,7,40,40,8,6,1
25004,3,SCHOOL #220 MORRELL PARK ELEM/MID,2601 TOLLEY ST,BALTIMORE,MD,21230,7,40,40,8,6,1
25005,3,SCHOOL #12 LAKELAND ELEM/MID,2921  STRANDEN RD (REC CTR),BALTIMORE,MD,21230,7,46,46,8,6,1
25006,3,SCHOOL #225 WESTPORT ELEM,2401 NEVADA ST,BALTIMORE,MD,21230,7,46,46,8,6,1
25007,3,ENGINE HOUSE #58,2425 1/2 ANNAPOLIS RD,BALTIMORE,MD,21230,7,46,46,8,6,1
25008,3,SCHOOL #164 ARUNDEL ELEM,2400 ROUND RD,BALTIMORE,MD,21225,7,46,46,8,6,1
25009,3,SCHOOL #159 CHERRY HILL ELEM,801 BRIDGEVIEW ROAD,BALTIMORE,MD,21225,7,46,46,8,6,1
25010,3,SCHOOL #422  NEW ERA ACADEMY,2700 SEAMON AVE,BALTIMORE,MD,21225,7,46,46,8,6,1
25011,3,SCHOOL #203 MARIE FARRING ELEM,300 PONTIAC AVE,BALTIMORE,MD,21225,7,46,46,8,6,1
25012,3,SCHOOL #203 MARIE FARRING ELEM,300 PONTIAC AVE,BALTIMORE,MD,21225,7,46,46,8,6,1
25013,3,ENOCH PRATT FREE LIBRARY BROOKLYN BRANCH,300 E PATAPSCO AVE,BALTIMORE,MD,21225,7,46,46,8,6,1
25014,3,BROOKLYN HOMES COMMUNITY CENTER,4140 TENTH ST,BALTIMORE,MD,21225,7,46,46,8,6,1
25015,3,SCHOOL #239 MASONVILLE COVE @ BEN FRANKLIN,1201 CAMBRIA ST,BALTIMORE,MD,21225,7,46,46,8,6,1
25016,3,CURTIS BAY REC CTR,1630 FILBERT ST,BALTIMORE,MD,21226,7,46,46,8,6,1
25017,3,SCHOOL #226 VIOLETVILLE ELEM/MID,1207 PINE HGTS AVE,BALTIMORE,MD,21229,7,41,41,8,6,1
26001,3,ST HELENA COMMUNITY ASSOC,6509 COLGATE AVE,BALTIMORE,MD,21222,7,46,46,8,6,1
26002,3,SCHOOL #240 GRACELAND PARK ELEM,6300 ODONNELL ST,BALTIMORE,MD,21224,7,46,46,8,6,1
26003,3,SCHOOL #240 GRACELAND PARK ELEM,6300 ODONNELL ST,BALTIMORE,MD,21224,7,46,46,8,6,1
26004,3,SCHOOL #405  PATTERSON SR HIGH,100 KANE ST,BALTIMORE,MD,21224,7,46,46,8,6,1
26005,3,JOSEPH LEE FIELDHOUSE,5900 E PRATT ST,BALTIMORE,MD,21224,7,46,46,8,6,1
26006,3,GREEKTOWN SQUARE AND EVENT CENTER,701-703 S QUAIL ST,BALTIMORE,MD,21224,7,46,46,8,6,1
26007,3,GREEKTOWN SQUARE AND EVENT CENTER,701-703 S QUAIL ST,BALTIMORE,MD,21224,7,46,46,8,6,1
26008,3,CANTON BAPTIST CHURCH,3302 TOONE ST,BALTIMORE,MD,21224,7,46,46,8,6,1
26009,3,SOUTHEAST ANCHOR LIBRARY,3601 EASTERN AVE,BALTIMORE,MD,21224,7,46,46,8,6,1
26010,3,SCHOOL #215 HIGHLANDTOWN ELEM,3223 E PRATT ST,BALTIMORE,MD,21224,7,46,46,8,6,1
26011,3,SOUTHEAST ANCHOR LIBRARY,3601 EASTERN AVE,BALTIMORE,MD,21224,7,46,46,8,6,1
26012,3,ENGINE HOUSE #51,646 N HIGHLAND AVE,BALTIMORE,MD,21205,7,46,46,8,6,1
26013,3,CARROLL COOK REC CTR,5061 E EAGER ST,BALTIMORE,MD,21205,7,45,45,8,6,1
26014,3,SCHOOL #243 ARMISTEAD GARDENS ELEM SCHOOL,5001 E. EAGER ST,BALTIMORE,MD,21205,7,45,45,8,6,1
26015,3,SCHOOL #105 MORAVIA PARK ELEM,6001 FRANKFORD AVE,BALTIMORE,MD,21206,7,45,45,8,6,1
26016,3,SCHOOL #374  VANGUARD COLLEGIATE MIDDLE,5001 SINCLAIR LANE (REAR) ENTER ON TRUESDALE AVE.,BALTIMORE,MD,21206,7,45,45,8,6,1
26017,3,ORCHARD RIDGE @ WOODSIDE,4340 ORCHARD RIDGE BLVD,BALTIMORE,MD,21213,7,45,45,8,6,1
26018,3,SCHOOL #248 SINCLAIR LANE ELEM,3880 SINCLAIR LN,BALTIMORE,MD,21213,7,45,45,8,6,1
26019,3,ENOCH PRATT FREE LIBRARY HERRING RUN BRANCH,3801 ERDMAN AVE,BALTIMORE,MD,21213,7,45,45,8,6,1
26020,3,SCHOOL #231 THE BELAIR-EDISON SCHOOL,3536 BREHMS LN,BALTIMORE,MD,21213,7,45,45,8,6,1
26021,3,SCHOOL #231 THE BELAIR-EDISON SCHOOL,3536 BREHMS LN,BALTIMORE,MD,21213,7,45,45,8,6,1
26022,3,JERUSALEM EV LUTHERAN CHURCH,4605 BELAIR RD,BALTIMORE,MD,21206,7,45,45,8,6,1
26023,3,JERUSALEM EV LUTHERAN CHURCH,4605 BELAIR RD,BALTIMORE,MD,21206,7,45,45,8,6,1
26024,3,SCHOOL #374  VANGUARD COLLEGIATE MIDDLE,5001 SINCLAIR LANE (REAR) ENTER ON TRUESDALE AVE.,BALTIMORE,MD,21206,7,45,45,8,6,1
26025,3,SCHOOL #374  VANGUARD COLLEGIATE MIDDLE,5001 SINCLAIR LANE (REAR) ENTER ON TRUESDALE AVE.,BALTIMORE,MD,21206,7,45,45,8,6,1
26026,3,SCHOOL #211 GARDENVILLE ELEM,5300 BELAIR RD,BALTIMORE,MD,21206,7,45,45,8,6,1
26027,3,SCHOOL #210 HAZELWOOD ELEM,4517 HAZELWOOD AVE,BALTIMORE,MD,21206,7,45,45,8,6,1
26028,3,SCHOOL #210 HAZELWOOD ELEM,4517 HAZELWOOD AVE,BALTIMORE,MD,21206,7,45,45,8,6,1
26029,3,SCHOOL #210 HAZELWOOD ELEM,4517 HAZELWOOD AVE,BALTIMORE,MD,21206,7,45,45,8,6,1
26030,3,ENGINE HOUSE #54,5821 BELAIR RD,BALTIMORE,MD,21206,7,45,45,8,6,1
26031,3,ENGINE HOUSE #54,5821 BELAIR RD,BALTIMORE,MD,21206,7,45,45,8,6,1
26032,3,SCHOOL #231 THE BELAIR-EDISON SCHOOL,3536 BREHMS LN,BALTIMORE,MD,21213,7,45,45,8,6,1
26033,3,SCHOOL #248 SINCLAIR LANE ELEM,3880 SINCLAIR LN,BALTIMORE,MD,21213,7,45,45,8,6,1
27001,3,JERUSALEM EV LUTHERAN CHURCH,4605 BELAIR RD,BALTIMORE,MD,21206,7,45,45,8,6,1
27002,3,RAY OF HOPE BAPTIST CHURCH,3000 PARKSIDE DR,BALTIMORE,MD,21214,7,45,45,8,6,1
27003,3,ENGINE HOUSE #42,4522 HARFORD RD,BALTIMORE,MD,21214,7,45,45,8,6,1
27004,3,HARFORD CENTER FOR SENIOR CITZENS,4920 HARFORD ROAD,BALTIMORE,MD,21214,7,45,45,8,6,1
27005,3,SCHOOL #346 CITY NEIGHBORS HAMILTON,5609 SEFTON  AVE - REAR,BALTIMORE,MD,21214,7,45,45,8,6,1
27006,3,SCHOOL #211 GARDENVILLE ELEM,5300 BELAIR RD,BALTIMORE,MD,21206,7,45,45,8,6,1
27007,3,SCHOOL #235 GLENMOUNT ELEM/MID,6211 WALTHER AVE,BALTIMORE,MD,21206,7,45,45,8,6,1
27008,3,SCHOOL #235 GLENMOUNT ELEM/MID,6211 WALTHER AVE,BALTIMORE,MD,21206,7,45,45,8,6,1
27009,3,ENGINE HOUSE #56,6512 HARFORD RD,BALTIMORE,MD,21234,7,45,45,8,6,1
27010,3,OPEN BIBLE BAPTIST CHURCH,3902 OVERLEA AVE,BALTIMORE,MD,21206,7,45,45,8,6,1
27011,3,WOODHOME REC CTR,7310 MOYER AVE,BALTIMORE,MD,21234,7,45,45,8,6,1
27012,3,NORTH HARFORD REC CTR,6800 HAMLET AVE,BALTIMORE,MD,21234,7,45,45,8,6,1
27013,3,SCHOOL #375 BALTIMORE COLLEGIATE SCHOOL FOR BOYS,2500 E NORTHERN PKWY,BALTIMORE,MD,21214,7,45,45,8,6,1
27014,3,SCHOOL #236  HAMILTON ELEM/MID,6101 OLD  HARFORD RD,BALTIMORE,MD,21214,7,45,45,8,6,1
27015,3,SCHOOL #413 ACHIEVEMENT ACAD @ HARBOR CITY,2201 PINEWOOD AVE,BALTIMORE,MD,21214,7,45,45,8,6,1
27016,3,SCHOOL #212 GARRETT HGTS ELEM,2800 AILSA AVE,BALTIMORE,MD,21214,7,45,45,8,6,1
27017,3,SCHOOL #212 GARRETT HGTS ELEM,2800 AILSA AVE,BALTIMORE,MD,21214,7,43,43A,8,6,1
27018,3,ENGINE HOUSE #42,4522 HARFORD RD,BALTIMORE,MD,21214,7,45,45,8,6,1
27019,3,SCHOOL #219 YORKWOOD ELEM,5931 YORKWOOD RD,BALTIMORE,MD,21239,7,45,45,8,6,1
27020,3,SCHOOL #245 LEITH WALK ELEM SCH,1235 SHERWOOD AVENUE,BALTIMORE,MD,21239,7,43,43A,8,6,1
27021,3,SCHOOL #219 YORKWOOD ELEM,5931 YORKWOOD RD,BALTIMORE,MD,21239,7,43,43A,8,6,1
27022,3,SCHOOL #242 NORTHWOOD ELEM,5201 LOCH RAVEN BLVD,BALTIMORE,MD,21239,7,43,43A,8,6,1
27023,3,SCHOOL #242 NORTHWOOD ELEM,5201 LOCH RAVEN BLVD,BALTIMORE,MD,21239,7,43,43A,8,6,1
27024,3,SCHOOL #242 NORTHWOOD ELEM,5201 LOCH RAVEN BLVD,BALTIMORE,MD,21239,7,43,43A,8,6,1
27025,3,ENOCH PRATT LIBRARY FREE NORTHWOOD BRANCH,4420 LOCH RAVEN BLVD - ENTER ON NORTHGATE ROAD,BALTIMORE,MD,21218,7,43,43A,8,6,1
27026,3,THE LEAGUE FOR PEOPLE WITH DISABILITIES,1111 E COLDSPRING LANE,BALTIMORE,MD,21239,7,43,43A,8,6,1
27027,3,THE LEAGUE FOR PEOPLE WITH DISABILITIES,1111 E COLDSPRING LANE,BALTIMORE,MD,21239,7,43,43A,8,6,1
27028,3,MEDFIELD/GOVANS ELEM @ CHINQUAPIN,900 WOODBOURNE AVE AT TUNBRIDGE,BALTIMORE,MD,21212,7,43,43A,8,6,1
